wavelength_nm	ideal_target_transmittance	tandem_response_transmittance
5.3796757280e+02	9.4932246208e-01	8.1075656414e-01
5.3838728224e+02	9.4914478064e-01	8.0899167061e-01
5.3880699168e+02	9.4896072149e-01	8.0824387074e-01
5.3922670112e+02	9.4877022505e-01	8.0839741230e-01
5.3964641056e+02	9.4857323170e-01	8.0740660429e-01
5.4006612001e+02	9.4836962223e-01	8.0687236786e-01
5.4048582945e+02	9.4815939665e-01	8.0613881350e-01
5.4090553889e+02	9.4794243574e-01	8.0469274521e-01
5.4132524833e+02	9.4771862030e-01	8.0430489779e-01
5.4174495777e+02	9.4748789072e-01	8.0463129282e-01
5.4216466721e+02	9.4725018740e-01	8.0409520864e-01
5.4258437665e+02	9.4700533152e-01	8.0349642038e-01
5.4300408609e+02	9.4675332308e-01	8.0277746916e-01
5.4342379553e+02	9.4649404287e-01	8.0328494310e-01
5.4384350498e+02	9.4622731209e-01	8.0258643627e-01
5.4426321442e+02	9.4595313072e-01	8.0238825083e-01
5.4468292386e+02	9.4567126036e-01	8.0181849003e-01
5.4510263330e+02	9.4538170099e-01	8.0165785551e-01
5.4552234274e+02	9.4508433342e-01	8.0121529102e-01
5.4594205218e+02	9.4477891922e-01	8.0052256584e-01
5.4636176162e+02	9.4446545839e-01	8.0112475157e-01
5.4678147106e+02	9.4414377213e-01	8.0046981573e-01
5.4720118051e+02	9.4381374121e-01	8.0031007528e-01
5.4762088995e+02	9.4347518682e-01	8.0058473349e-01
5.4804059939e+02	9.4312798977e-01	8.0035537481e-01
5.4846030883e+02	9.4277203083e-01	7.9979795218e-01
5.4888001827e+02	9.4240713120e-01	8.0212461948e-01
5.4929972771e+02	9.4203311205e-01	8.0319279432e-01
5.4971943715e+02	9.4164979458e-01	8.0058228970e-01
5.5013914659e+02	9.4125711918e-01	8.0531454086e-01
5.5055885604e+02	9.4085484743e-01	8.0912864208e-01
5.5097856548e+02	9.4044274092e-01	8.0020207167e-01
5.5139827492e+02	9.4002068043e-01	8.0007416010e-01
5.5181798436e+02	9.3958854675e-01	8.0409640074e-01
5.5223769380e+02	9.3914598227e-01	8.0485814810e-01
5.5265740324e+02	9.3869292736e-01	8.0213427544e-01
5.5307711268e+02	9.3822908401e-01	8.0283558369e-01
5.5349682212e+02	9.3775427341e-01	8.0455201864e-01
5.5391653156e+02	9.3726831675e-01	8.0642259121e-01
5.5433624101e+02	9.3677091599e-01	8.0725950003e-01
5.5475595045e+02	9.3626183271e-01	8.0791980028e-01
5.5517565989e+02	9.3574088812e-01	8.0920308828e-01
5.5559536933e+02	9.3520778418e-01	8.0905127525e-01
5.5601507877e+02	9.3466228247e-01	8.0983555317e-01
5.5643478821e+02	9.3410408497e-01	8.1042057276e-01
5.5685449765e+02	9.3353301287e-01	8.1063205004e-01
5.5727420709e+02	9.3294864893e-01	8.1085753441e-01
5.5769391654e+02	9.3235075474e-01	8.1197112799e-01
5.5811362598e+02	9.3173909187e-01	8.1157767773e-01
5.5853333542e+02	9.3111330271e-01	8.1181770563e-01
5.5895304486e+02	9.3047297001e-01	8.1195253134e-01
5.5937275430e+02	9.2981791496e-01	8.1192409992e-01
5.5979246374e+02	9.2914772034e-01	8.1219774485e-01
5.6021217318e+02	9.2846208811e-01	8.1264358759e-01
5.6063188262e+02	9.2776054144e-01	8.1234550476e-01
5.6105159207e+02	9.2704278231e-01	8.1264793873e-01
5.6147130151e+02	9.2630839348e-01	8.1265044212e-01
5.6189101095e+02	9.2555701733e-01	8.1306791306e-01
5.6231072039e+02	9.2478817701e-01	8.1323647499e-01
5.6273042983e+02	9.2400151491e-01	8.1363594532e-01
5.6315013927e+02	9.2319655418e-01	8.1339555979e-01
5.6356984871e+02	9.2237275839e-01	8.1362122297e-01
5.6398955815e+02	9.2152976990e-01	8.1317406893e-01
5.6440926759e+02	9.2066705227e-01	8.1421542168e-01
5.6482897704e+02	9.1978406906e-01	8.1347751617e-01
5.6524868648e+02	9.1888040304e-01	8.1354832649e-01
5.6566839592e+02	9.1795533895e-01	8.1389153004e-01
5.6608810536e+02	9.1700851917e-01	8.1359612942e-01
5.6650781480e+02	9.1603916883e-01	8.1448584795e-01
5.6692752424e+02	9.1504687071e-01	8.1299257278e-01
5.6734723368e+02	9.1403084993e-01	8.1066107750e-01
5.6776694312e+02	9.1299057007e-01	8.1086403131e-01
5.6818665257e+02	9.1192531586e-01	8.1032198668e-01
5.6860636201e+02	9.1083443165e-01	8.1458532810e-01
5.6902607145e+02	9.0971720219e-01	8.1337088346e-01
5.6944578089e+02	9.0857285261e-01	8.1273043156e-01
5.6986549033e+02	9.0740066767e-01	8.1090205908e-01
5.7028519977e+02	9.0619987249e-01	8.0980318785e-01
5.7070490921e+02	9.0496957302e-01	8.0665260553e-01
5.7112461865e+02	9.0370899439e-01	8.0702674389e-01
5.7154432810e+02	9.0241724253e-01	8.0487108231e-01
5.7196403754e+02	9.0109342337e-01	8.0313110352e-01
5.7238374698e+02	8.9973652363e-01	8.0150032043e-01
