wavelength_nm	final_network_transmittance	cst_average_transmittance
7.6838805602e+02	9.1025018692e-01	9.2197875964e-01
7.6880776546e+02	9.1098731756e-01	9.2180353766e-01
7.6922747490e+02	9.1043776274e-01	9.2162765091e-01
7.6964718434e+02	9.1012161970e-01	9.2145168137e-01
7.7006689378e+02	9.1016793251e-01	9.2127509412e-01
7.7048660322e+02	9.0980070829e-01	9.2109846742e-01
7.7090631267e+02	9.0956717730e-01	9.2092127281e-01
7.7132602211e+02	9.0999847651e-01	9.2074405590e-01
7.7174573155e+02	9.0968388319e-01	9.2056635045e-01
7.7216544099e+02	9.0928846598e-01	9.2038861553e-01
7.7258515043e+02	9.0891897678e-01	9.2021047072e-01
7.7300485987e+02	9.0887647867e-01	9.2003228705e-01
7.7342456931e+02	9.0863633156e-01	9.1985375776e-01
7.7384427875e+02	9.0891247988e-01	9.1967518417e-01
7.7426398819e+02	9.0888726711e-01	9.1949631645e-01
7.7468369764e+02	9.0815848112e-01	9.1931740160e-01
7.7510340708e+02	9.0876835585e-01	9.1913823275e-01
7.7552311652e+02	9.0858298540e-01	9.1895901541e-01
7.7594282596e+02	9.0801042318e-01	9.1877957400e-01
7.7636253540e+02	9.0782117844e-01	9.1860008334e-01
7.7678224484e+02	9.0801829100e-01	9.1842038934e-01
7.7720195428e+02	9.0769201517e-01	9.1824064521e-01
7.7762166372e+02	9.0737164021e-01	9.1806071002e-01
7.7804137317e+02	9.0670990944e-01	9.1788072328e-01
7.7846108261e+02	9.0740656853e-01	9.1770054988e-01
7.7888079205e+02	9.0711355209e-01	9.1752032272e-01
7.7930050149e+02	9.0710133314e-01	9.1733990574e-01
7.7972021093e+02	9.0658837557e-01	9.1715943203e-01
7.8013992037e+02	9.0641403198e-01	9.1697875793e-01
7.8055962981e+02	9.0568339825e-01	9.1679802353e-01
7.8097933925e+02	9.0623915195e-01	9.1661707068e-01
7.8139904870e+02	9.0624767542e-01	9.1643605384e-01
7.8181875814e+02	9.0590500832e-01	9.1625479277e-01
7.8223846758e+02	9.0576493740e-01	9.1607346446e-01
7.8265817702e+02	9.0538054705e-01	9.1589185795e-01
7.8307788646e+02	9.0509480238e-01	9.1571018228e-01
7.8349759590e+02	9.0520578623e-01	9.1552818564e-01
7.8391730534e+02	9.0506941080e-01	9.1534612022e-01
7.8433701478e+02	9.0491831303e-01	9.1516368142e-01
7.8475672422e+02	9.0428131819e-01	9.1498117776e-01
7.8517643367e+02	9.0469783545e-01	9.1479823776e-01
7.8559614311e+02	9.0408724546e-01	9.1461524169e-01
7.8601585255e+02	9.0384685993e-01	9.1443173462e-01
7.8643556199e+02	9.0373885632e-01	9.1424818667e-01
7.8685527143e+02	9.0293556452e-01	9.1406404015e-01
7.8727498087e+02	9.0302962065e-01	9.1387987599e-01
7.8769469031e+02	9.0308398008e-01	9.1369501140e-01
7.8811439975e+02	9.0291416645e-01	9.1351014682e-01
7.8853410920e+02	9.0288257599e-01	9.1332449508e-01
7.8895381864e+02	9.0287053585e-01	9.1313882788e-01
7.8937352808e+02	9.0260958672e-01	9.1295232826e-01
7.8979323752e+02	9.0234494209e-01	9.1276576835e-01
7.9021294696e+02	9.0211015940e-01	9.1257833921e-01
7.9063265640e+02	9.0196835995e-01	9.1239079124e-01
7.9105236584e+02	9.0202081203e-01	9.1220234820e-01
7.9147207528e+02	9.0096545219e-01	9.1201371197e-01
7.9189178473e+02	9.0135014057e-01	9.1182416825e-01
7.9231149417e+02	9.0087312460e-01	9.1163433913e-01
7.9273120361e+02	9.0063422918e-01	9.1144360606e-01
7.9315091305e+02	9.0092921257e-01	9.1125247535e-01
7.9357062249e+02	9.0069764853e-01	9.1106046280e-01
7.9399033193e+02	9.0061026812e-01	9.1086791821e-01
7.9441004137e+02	9.0023070574e-01	9.1067453499e-01
7.9482975081e+02	8.9952260256e-01	9.1048046107e-01
7.9524946025e+02	9.0008658171e-01	9.1028561539e-01
7.9566916970e+02	8.9873480797e-01	9.1008989402e-01
7.9608887914e+02	8.9936417341e-01	9.0989349386e-01
7.9650858858e+02	8.9888280630e-01	9.0969600473e-01
7.9692829802e+02	8.9898025990e-01	9.0949795829e-01
7.9734800746e+02	8.9813172817e-01	9.0929857940e-01
7.9776771690e+02	8.9841222763e-01	9.0909879543e-01
7.9818742634e+02	8.9796745777e-01	9.0889740362e-01
7.9860713578e+02	8.9817559719e-01	9.0869579186e-01
7.9902684523e+02	8.9748400450e-01	9.0849226333e-01
7.9944655467e+02	8.9721351862e-01	9.0828873480e-01
