wavelength_nm	final_network_transmittance	cst_average_transmittance
7.6964718434e+02	9.5736724138e-01	9.5219832958e-01
7.7006689378e+02	9.5736837387e-01	9.5187940298e-01
7.7048660322e+02	9.5704776049e-01	9.5156062381e-01
7.7090631267e+02	9.5676887035e-01	9.5124457231e-01
7.7132602211e+02	9.5654261112e-01	9.5092864704e-01
7.7174573155e+02	9.5628994703e-01	9.5061571064e-01
7.7216544099e+02	9.5586615801e-01	9.5030300194e-01
7.7258515043e+02	9.5575815439e-01	9.4999345908e-01
7.7300485987e+02	9.5548862219e-01	9.4968429157e-01
7.7342456931e+02	9.5520973206e-01	9.4937846083e-01
7.7384427875e+02	9.5529663563e-01	9.4907315814e-01
7.7426398819e+02	9.5474398136e-01	9.4877136076e-01
7.7468369764e+02	9.5424669981e-01	9.4847024532e-01
7.7510340708e+02	9.5381325483e-01	9.4817280512e-01
7.7552311652e+02	9.5345383883e-01	9.4787619792e-01
7.7594282596e+02	9.5320099592e-01	9.4758344110e-01
7.7636253540e+02	9.5321226120e-01	9.4729166145e-01
7.7678224484e+02	9.5327097178e-01	9.4700391651e-01
7.7720195428e+02	9.5276826620e-01	9.4671728183e-01
7.7762166372e+02	9.5263677835e-01	9.4643487939e-01
7.7804137317e+02	9.5209532976e-01	9.4615370499e-01
7.7846108261e+02	9.5173311234e-01	9.4587697766e-01
7.7888079205e+02	9.5131582022e-01	9.4560157649e-01
7.7930050149e+02	9.5118004084e-01	9.4533085875e-01
7.7972021093e+02	9.5087957382e-01	9.4506154123e-01
7.8013992037e+02	9.5044052601e-01	9.4479716925e-01
7.8055962981e+02	9.5015704632e-01	9.4453424305e-01
7.8097933925e+02	9.5006400347e-01	9.4427655457e-01
7.8139904870e+02	9.4974094629e-01	9.4402032438e-01
7.8181875814e+02	9.4914168119e-01	9.4376965856e-01
7.8223846758e+02	9.4903022051e-01	9.4352042593e-01
7.8265817702e+02	9.4864171743e-01	9.4327712318e-01
7.8307788646e+02	9.4851684570e-01	9.4303518629e-01
7.8349759590e+02	9.4804722071e-01	9.4279958817e-01
7.8391730534e+02	9.4800394773e-01	9.4256524167e-01
7.8433701478e+02	9.4742405415e-01	9.4233769067e-01
7.8475672422e+02	9.4677013159e-01	9.4211122548e-01
7.8517643367e+02	9.4671142101e-01	9.4189206494e-01
7.8559614311e+02	9.4622957706e-01	9.4167376808e-01
7.8601585255e+02	9.4557970762e-01	9.4146334198e-01
7.8643556199e+02	9.4564467669e-01	9.4125349638e-01
7.8685527143e+02	9.4491314888e-01	9.4105214923e-01
7.8727498087e+02	9.4483757019e-01	9.4085103360e-01
7.8769469031e+02	9.4447606802e-01	9.4065911027e-01
7.8811439975e+02	9.4430458546e-01	9.4046718693e-01
7.8853410920e+02	9.4352328777e-01	9.4028484444e-01
7.8895381864e+02	9.4330984354e-01	9.4010268999e-01
7.8937352808e+02	9.4263511896e-01	9.3992996660e-01
7.8979323752e+02	9.4242006540e-01	9.3975792616e-01
7.9021294696e+02	9.4147306681e-01	9.3959508678e-01
7.9063265640e+02	9.4145858288e-01	9.3943350536e-01
7.9105236584e+02	9.4154661894e-01	9.3928080993e-01
7.9147207528e+02	9.4107699394e-01	9.3913003228e-01
7.9189178473e+02	9.4085049629e-01	9.3898773555e-01
7.9231149417e+02	9.4009405375e-01	9.3884810602e-01
7.9273120361e+02	9.3941974640e-01	9.3871645750e-01
7.9315091305e+02	9.3908399343e-01	9.3858831985e-01
7.9357062249e+02	9.3884348869e-01	9.3846756365e-01
7.9399033193e+02	9.3860691786e-01	9.3835126092e-01
7.9441004137e+02	9.3824970722e-01	9.3824163565e-01
7.9482975081e+02	9.3758231401e-01	9.3813751000e-01
7.9524946025e+02	9.3683189154e-01	9.3803924865e-01
7.9566916970e+02	9.3655395508e-01	9.3794764118e-01
7.9608887914e+02	9.3626564741e-01	9.3786097105e-01
7.9650858858e+02	9.3540865183e-01	9.3778222168e-01
7.9692829802e+02	9.3489819765e-01	9.3770736424e-01
7.9734800746e+02	9.3479645252e-01	9.3764181155e-01
7.9776771690e+02	9.3386495113e-01	9.3757898238e-01
7.9818742634e+02	9.3412119150e-01	9.3752696344e-01
7.9860713578e+02	9.3314635754e-01	9.3747637217e-01
7.9902684523e+02	9.3269026279e-01	9.3743822239e-01
7.9944655467e+02	9.3174827099e-01	9.3740007261e-01
