wavelength_nm	final_network_transmittance	cst_average_transmittance
5.7448229418e+02	7.8297859430e-01	7.7808074516e-01
5.7490200362e+02	7.8293162584e-01	7.7833182472e-01
5.7532171307e+02	7.8328692913e-01	7.7858267072e-01
5.7574142251e+02	7.8492873907e-01	7.7883326516e-01
5.7616113195e+02	7.8414106369e-01	7.7908359155e-01
5.7658084139e+02	7.8378516436e-01	7.7933363478e-01
5.7700055083e+02	7.8377914429e-01	7.7958338110e-01
5.7742026027e+02	7.8417134285e-01	7.7983281804e-01
5.7783996971e+02	7.8365772963e-01	7.8008193434e-01
5.7825967915e+02	7.8436237574e-01	7.8033068820e-01
5.7867938860e+02	7.8354895115e-01	7.8057909279e-01
5.7909909804e+02	7.8356218338e-01	7.8082714673e-01
5.7951880748e+02	7.8320223093e-01	7.8107484294e-01
5.7993851692e+02	7.8413999081e-01	7.8132217503e-01
5.8035822636e+02	7.8518307209e-01	7.8156913717e-01
5.8077793580e+02	7.8350096941e-01	7.8181572399e-01
5.8119764524e+02	7.8496152163e-01	7.8206193045e-01
5.8161735468e+02	7.8451895714e-01	7.8230775174e-01
5.8203706413e+02	7.8352409601e-01	7.8255318309e-01
5.8245677357e+02	7.8491103649e-01	7.8279818812e-01
5.8287648301e+02	7.8517860174e-01	7.8304276944e-01
5.8329619245e+02	7.8401196003e-01	7.8328694254e-01
5.8371590189e+02	7.8415954113e-01	7.8353070105e-01
5.8413561133e+02	7.8485494852e-01	7.8377403786e-01
5.8455532077e+02	7.8563672304e-01	7.8401694487e-01
5.8497503021e+02	7.8526753187e-01	7.8425941291e-01
5.8539473965e+02	7.8524482250e-01	7.8450143151e-01
5.8581444910e+02	7.8574776649e-01	7.8474298878e-01
5.8623415854e+02	7.8473627567e-01	7.8498403210e-01
5.8665386798e+02	7.8586417437e-01	7.8522454290e-01
5.8707357742e+02	7.8642326593e-01	7.8546453664e-01
5.8749328686e+02	7.8537398577e-01	7.8570399186e-01
5.8791299630e+02	7.8586512804e-01	7.8594288453e-01
5.8833270574e+02	7.8672897816e-01	7.8618118779e-01
5.8875241518e+02	7.8707206249e-01	7.8641887178e-01
5.8917212463e+02	7.8799015284e-01	7.8665590346e-01
5.8959183407e+02	7.8747183084e-01	7.8689221268e-01
5.9001154351e+02	7.8699690104e-01	7.8712768736e-01
5.9043125295e+02	7.8849029541e-01	7.8736236478e-01
5.9085096239e+02	7.8806525469e-01	7.8759619261e-01
5.9127067183e+02	7.8866887093e-01	7.8782911380e-01
5.9169038127e+02	7.8989171982e-01	7.8806106632e-01
5.9211009071e+02	7.8933030367e-01	7.8829198297e-01
5.9252980016e+02	7.9021799564e-01	7.8852179107e-01
5.9294950960e+02	7.8980326653e-01	7.8875025547e-01
5.9336921904e+02	7.9067397118e-01	7.8897731935e-01
5.9378892848e+02	7.9077249765e-01	7.8920296484e-01
5.9420863792e+02	7.9067599773e-01	7.8942708600e-01
5.9462834736e+02	7.9100954533e-01	7.8964956913e-01
5.9504805680e+02	7.9236978292e-01	7.8987029243e-01
5.9546776624e+02	7.9184573889e-01	7.9008912569e-01
5.9588747568e+02	7.9137468338e-01	7.9030569984e-01
5.9630718513e+02	7.9186666012e-01	7.9051979605e-01
5.9672689457e+02	7.9211449623e-01	7.9073144799e-01
5.9714660401e+02	7.9141676426e-01	7.9094047020e-01
5.9756631345e+02	7.9111653566e-01	7.9114666425e-01
5.9798602289e+02	7.9229086637e-01	7.9134981797e-01
5.9840573233e+02	7.9231768847e-01	7.9154970468e-01
5.9882544177e+02	7.9286301136e-01	7.9174541705e-01
5.9924515121e+02	7.9278552532e-01	7.9193699233e-01
5.9966486066e+02	7.9256695509e-01	7.9212430355e-01
6.0008457010e+02	7.9235100746e-01	7.9230701666e-01
6.0050427954e+02	7.9263120890e-01	7.9248477121e-01
6.0092398898e+02	7.9372918606e-01	7.9265717841e-01
6.0134369842e+02	7.9402476549e-01	7.9282325723e-01
6.0176340786e+02	7.9326879978e-01	7.9298190372e-01
6.0218311730e+02	7.9356890917e-01	7.9313341766e-01
6.0260282674e+02	7.9396897554e-01	7.9327718303e-01
6.0302253619e+02	7.9450327158e-01	7.9341252660e-01
6.0344224563e+02	7.9422515631e-01	7.9353871421e-01
6.0386195507e+02	7.9445743561e-01	7.9365421708e-01
6.0428166451e+02	7.9461890459e-01	7.9375629894e-01
6.0470137395e+02	7.9576343298e-01	7.9384571348e-01
6.0512108339e+02	7.9417175055e-01	7.9392124526e-01
6.0554079283e+02	7.9542398453e-01	7.9398157319e-01
6.0596050227e+02	7.9502260685e-01	7.9402526948e-01
6.0638021171e+02	7.9506468773e-01	7.9404860182e-01
6.0679992116e+02	7.9631578922e-01	7.9404767623e-01
6.0721963060e+02	7.9522413015e-01	7.9402347347e-01
6.0763934004e+02	7.9544299841e-01	7.9397391618e-01
6.0805904948e+02	7.9512029886e-01	7.9389685607e-01
6.0847875892e+02	7.9544031620e-01	7.9379008752e-01
6.0889846836e+02	7.9419744015e-01	7.9364373846e-01
6.0931817780e+02	7.9362446070e-01	7.9345890640e-01
6.0973788724e+02	7.9290348291e-01	7.9323573317e-01
6.1015759669e+02	7.9355865717e-01	7.9297216562e-01
6.1057730613e+02	7.9296344519e-01	7.9266627964e-01
6.1099701557e+02	7.9186511040e-01	7.9231217901e-01
6.1141672501e+02	7.9088896513e-01	7.9190174708e-01
6.1183643445e+02	7.9070633650e-01	7.9144303973e-01
6.1225614389e+02	7.9000794888e-01	7.9093498822e-01
6.1267585333e+02	7.8822195530e-01	7.9037660855e-01
6.1309556277e+02	7.8726023436e-01	7.8976670989e-01
6.1351527222e+02	7.8619706631e-01	7.8908791154e-01
6.1393498166e+02	7.8539901972e-01	7.8835479601e-01
6.1435469110e+02	7.8488510847e-01	7.8756612639e-01
6.1477440054e+02	7.8425014019e-01	7.8672051274e-01
6.1519410998e+02	7.8283661604e-01	7.8581641581e-01
6.1561381942e+02	7.8276234865e-01	7.8483304339e-01
6.1603352886e+02	7.8118467331e-01	7.8378247190e-01
6.1645323830e+02	7.7911210060e-01	7.8266411886e-01
6.1687294774e+02	7.7767753601e-01	7.8147507012e-01
6.1729265719e+02	7.7641636133e-01	7.8021223849e-01
6.1771236663e+02	7.7461379766e-01	7.7884563193e-01
6.1813207607e+02	7.7398526669e-01	7.7739118594e-01
6.1855178551e+02	7.7102631330e-01	7.7584707119e-01
6.1897149495e+02	7.6878058910e-01	7.7420890329e-01
6.1939120439e+02	7.6607173681e-01	7.7247001211e-01
6.1981091383e+02	7.6508069038e-01	7.7058847568e-01
6.2023062327e+02	7.6210558414e-01	7.6859199877e-01
6.2065033272e+02	7.5939190388e-01	7.6647501275e-01
6.2107004216e+02	7.5678139925e-01	7.6423185418e-01
6.2148975160e+02	7.5349766016e-01	7.6183953839e-01
6.2190946104e+02	7.5120985508e-01	7.5926720427e-01
6.2232917048e+02	7.4718093872e-01	7.5654171027e-01
6.2274887992e+02	7.4245971441e-01	7.5365620535e-01
6.2316858936e+02	7.4087387323e-01	7.5060377346e-01
6.2358829880e+02	7.3617368937e-01	7.4732580447e-01
6.2400800825e+02	7.3150891066e-01	7.4383439654e-01
6.2442771769e+02	7.2580802441e-01	7.4014251972e-01
6.2484742713e+02	7.2170770168e-01	7.3624206990e-01
6.2526713657e+02	7.1618920565e-01	7.3210903796e-01
6.2568684601e+02	7.1086281538e-01	7.2766485286e-01
6.2610655545e+02	7.0477682352e-01	7.2297307555e-01
6.2652626489e+02	6.9964969158e-01	7.1802456939e-01
6.2694597433e+02	6.9283938408e-01	7.1281024191e-01
6.2736568377e+02	6.8685358763e-01	7.0722864553e-01
6.2778539322e+02	6.8026989698e-01	7.0131585073e-01
6.2820510266e+02	6.7226600647e-01	6.9509311463e-01
6.2862481210e+02	6.6634982824e-01	6.8855093938e-01
6.2904452154e+02	6.5857458115e-01	6.8162022172e-01
6.2946423098e+02	6.4924615622e-01	6.7424683860e-01
6.2988394042e+02	6.4042007923e-01	6.6650912800e-01
6.3030364986e+02	6.3160210848e-01	6.5839835052e-01
6.3072335930e+02	6.2227433920e-01	6.4988284462e-01
6.3114306875e+02	6.1236923933e-01	6.4081250306e-01
6.3156277819e+02	6.0377234221e-01	6.3132994959e-01
6.3198248763e+02	5.9319311380e-01	6.2142917930e-01
6.3240219707e+02	5.8140242100e-01	6.1110449836e-01
6.3282190651e+02	5.7005846500e-01	6.0015604714e-01
6.3324161595e+02	5.5697602034e-01	5.8875512892e-01
6.3366132539e+02	5.4546308517e-01	5.7691289274e-01
6.3408103483e+02	5.3090822697e-01	5.6462922146e-01
6.3450074428e+02	5.1919680834e-01	5.5173075884e-01
6.3492045372e+02	5.0661742687e-01	5.3836351138e-01
6.3534016316e+02	4.9144393206e-01	5.2457221257e-01
6.3575987260e+02	4.7583535314e-01	5.1036540166e-01
6.3617958204e+02	4.6030634642e-01	4.9560720350e-01
6.3659929148e+02	4.4512486458e-01	4.8043920218e-01
6.3701900092e+02	4.2853620648e-01	4.6492433465e-01
6.3743871036e+02	4.1279739141e-01	4.4908211684e-01
6.3785841980e+02	3.9528831840e-01	4.3283515075e-01
6.3827812925e+02	3.7915045023e-01	4.1633007926e-01
6.3869783869e+02	3.6214843392e-01	3.9962792423e-01
6.3911754813e+02	3.4666576982e-01	3.8275915049e-01
6.3953725757e+02	3.2899421453e-01	3.6574210077e-01
6.3995696701e+02	3.1402051449e-01	3.4869911427e-01
6.4037667645e+02	2.9546204209e-01	3.3167589962e-01
6.4079638589e+02	2.7968192101e-01	3.1471132461e-01
6.4121609533e+02	2.6411989331e-01	2.9796938687e-01
6.4163580478e+02	2.4835154414e-01	2.8146030570e-01
6.4205551422e+02	2.3438237607e-01	2.6522315609e-01
6.4247522366e+02	2.2048728168e-01	2.4934272650e-01
6.4289493310e+02	2.0709483325e-01	2.3404884721e-01
6.4331464254e+02	1.9433170557e-01	2.1923069685e-01
6.4373435198e+02	1.8003892899e-01	2.0491879142e-01
6.4415406142e+02	1.6970190406e-01	1.9130363855e-01
6.4457377086e+02	1.5894633532e-01	1.7850182621e-01
6.4499348031e+02	1.4856421947e-01	1.6635250991e-01
6.4541318975e+02	1.3937918842e-01	1.5487249004e-01
6.4583289919e+02	1.3075667620e-01	1.4440006831e-01
6.4625260863e+02	1.2292695045e-01	1.3476600661e-01
6.4667231807e+02	1.1686355621e-01	1.2586260760e-01
6.4709202751e+02	1.1021388322e-01	1.1772821881e-01
6.4751173695e+02	1.0582786053e-01	1.1074270114e-01
6.4793144639e+02	1.0123376548e-01	1.0448395346e-01
6.4835115583e+02	9.8832055926e-02	9.8943964176e-02
6.4877086528e+02	9.6225515008e-02	9.4316175968e-02
6.4919057472e+02	9.4614900649e-02	9.0607324766e-02
6.4961028416e+02	9.3585275114e-02	8.7569253157e-02
6.5002999360e+02	9.4729676843e-02	8.5192131176e-02
6.5044970304e+02	9.4247870147e-02	8.3826979680e-02
6.5086941248e+02	9.8301567137e-02	8.3134357318e-02
6.5128912192e+02	9.8988547921e-02	8.3065767786e-02
6.5170883136e+02	1.0276769847e-01	8.3764156556e-02
6.5212854081e+02	1.0869942605e-01	8.5351275311e-02
6.5254825025e+02	1.1390871555e-01	8.7575389073e-02
6.5296795969e+02	1.2029907107e-01	9.0441242862e-02
6.5338766913e+02	1.2813621759e-01	9.4373476028e-02
6.5380737857e+02	1.3465797901e-01	9.9082223642e-02
6.5422708801e+02	1.4444518089e-01	1.0452379640e-01
6.5464679745e+02	1.5384034812e-01	1.1095051729e-01
6.5506650689e+02	1.6522572935e-01	1.1852938463e-01
6.5548621634e+02	1.7710918188e-01	1.2696258789e-01
6.5590592578e+02	1.8822211027e-01	1.3626424997e-01
6.5632563522e+02	2.0100408792e-01	1.4710943875e-01
6.5674534466e+02	2.1560980380e-01	1.5886175550e-01
6.5716505410e+02	2.2944489121e-01	1.7150823594e-01
6.5758476354e+02	2.4430640042e-01	1.8541906169e-01
6.5800447298e+02	2.5975307822e-01	2.0033134299e-01
6.5842418242e+02	2.7521106601e-01	2.1595360561e-01
6.5884389186e+02	2.9148927331e-01	2.3235697438e-01
6.5926360131e+02	3.0726933479e-01	2.4948412770e-01
6.5968331075e+02	3.2447737455e-01	2.6691680782e-01
6.6010302019e+02	3.3940497041e-01	2.8460505020e-01
6.6052272963e+02	3.5554322600e-01	3.0237797382e-01
6.6094243907e+02	3.7047529221e-01	3.1999685836e-01
6.6136214851e+02	3.8726222515e-01	3.3742499478e-01
6.6178185795e+02	4.0112361312e-01	3.5436787541e-01
6.6220156739e+02	4.1374880075e-01	3.7076122326e-01
6.6262127684e+02	4.2946237326e-01	3.8667985870e-01
6.6304098628e+02	4.4250929356e-01	4.0190046881e-01
6.6346069572e+02	4.5446783304e-01	4.1630774627e-01
6.6388040516e+02	4.6725413203e-01	4.3015352247e-01
6.6430011460e+02	4.7724518180e-01	4.4333804293e-01
6.6471982404e+02	4.8965370655e-01	4.5561790302e-01
6.6513953348e+02	4.9816307425e-01	4.6737607052e-01
6.6555924292e+02	5.0854837894e-01	4.7861117668e-01
6.6597895237e+02	5.1644229889e-01	4.8897603449e-01
6.6639866181e+02	5.2633833885e-01	4.9890746107e-01
6.6681837125e+02	5.3552532196e-01	5.0841352488e-01
6.6723808069e+02	5.4391252995e-01	5.1724345786e-01
6.6765779013e+02	5.5191963911e-01	5.2568298303e-01
6.6807749957e+02	5.6027442217e-01	5.3378640686e-01
6.6849720901e+02	5.6608080864e-01	5.4138626067e-01
6.6891691845e+02	5.7325774431e-01	5.4864442138e-01
6.6933662789e+02	5.7830607891e-01	5.5564123437e-01
6.6975633734e+02	5.8596456051e-01	5.6226367728e-01
6.7017604678e+02	5.9113693237e-01	5.6859488593e-01
6.7059575622e+02	5.9807550907e-01	5.7472278958e-01
6.7101546566e+02	6.0299801826e-01	5.8056905309e-01
6.7143517510e+02	6.0846686363e-01	5.8617037559e-01
6.7185488454e+02	6.1353075504e-01	5.9161199742e-01
6.7227459398e+02	6.1725121737e-01	5.9683728803e-01
6.7269430342e+02	6.2419545650e-01	6.0185769316e-01
6.7311401287e+02	6.2736719847e-01	6.0675078969e-01
6.7353372231e+02	6.3000601530e-01	6.1147325847e-01
6.7395343175e+02	6.3449311256e-01	6.1602453074e-01
6.7437314119e+02	6.3865411282e-01	6.2047258194e-01
6.7479285063e+02	6.4163798094e-01	6.2478198779e-01
6.7521256007e+02	6.4584922791e-01	6.2894821810e-01
6.7563226951e+02	6.4858442545e-01	6.3302928686e-01
6.7605197895e+02	6.5471547842e-01	6.3699414283e-01
6.7647168840e+02	6.5640407801e-01	6.4083912220e-01
6.7689139784e+02	6.6169154644e-01	6.4461264919e-01
6.7731110728e+02	6.6483181715e-01	6.4828572317e-01
6.7773081672e+02	6.6781127453e-01	6.5185842326e-01
6.7815052616e+02	6.7048501968e-01	6.5537023230e-01
6.7857023560e+02	6.7386823893e-01	6.5879264028e-01
6.7898994504e+02	6.7743295431e-01	6.6213118260e-01
6.7940965448e+02	6.7963999510e-01	6.6541709998e-01
6.7982936392e+02	6.8245041370e-01	6.6862130294e-01
6.8024907337e+02	6.8607288599e-01	6.7175580720e-01
6.8066878281e+02	6.8815892935e-01	6.7484426092e-01
6.8108849225e+02	6.8990361691e-01	6.7785624543e-01
6.8150820169e+02	6.9388288260e-01	6.8081087119e-01
6.8192791113e+02	6.9582229853e-01	6.8372475805e-01
6.8234762057e+02	6.9792282581e-01	6.8656562260e-01
6.8276733001e+02	7.0033276081e-01	6.8936003825e-01
6.8318703945e+02	7.0299065113e-01	6.9211807117e-01
6.8360674890e+02	7.0504897833e-01	6.9480518465e-01
6.8402645834e+02	7.0705771446e-01	6.9745563178e-01
6.8444616778e+02	7.1020781994e-01	7.0007145688e-01
6.8486587722e+02	7.1227866411e-01	7.0262117228e-01
6.8528558666e+02	7.1395230293e-01	7.0514124386e-01
6.8570529610e+02	7.1723645926e-01	7.0762417865e-01
6.8612500554e+02	7.1788644791e-01	7.1005244438e-01
6.8654471498e+02	7.2057980299e-01	7.1245365964e-01
6.8696442443e+02	7.2278821468e-01	7.1481500906e-01
6.8738413387e+02	7.2386485338e-01	7.1713205749e-01
6.8780384331e+02	7.2548556328e-01	7.1942429130e-01
6.8822355275e+02	7.2867202759e-01	7.2167377558e-01
6.8864326219e+02	7.2981160879e-01	7.2388845112e-01
6.8906297163e+02	7.3164373636e-01	7.2608025850e-01
6.8948268107e+02	7.3361784220e-01	7.2822632440e-01
6.8990239051e+02	7.3654383421e-01	7.3034634736e-01
6.9032209995e+02	7.3798704147e-01	7.3244354058e-01
6.9074180940e+02	7.4015021324e-01	7.3449527134e-01
6.9116151884e+02	7.4123430252e-01	7.3652744131e-01
6.9158122828e+02	7.4343907833e-01	7.3853200649e-01
6.9200093772e+02	7.4529206753e-01	7.4050058256e-01
6.9242064716e+02	7.4637955427e-01	7.4245093707e-01
6.9284035660e+02	7.4753874540e-01	7.4436906997e-01
6.9326006604e+02	7.5037252903e-01	7.4626002875e-01
6.9367977548e+02	7.5140386820e-01	7.4813396834e-01
6.9409948493e+02	7.5357156992e-01	7.4997122241e-01
6.9451919437e+02	7.5477284193e-01	7.5178954405e-01
6.9493890381e+02	7.5718915462e-01	7.5358826931e-01
6.9535861325e+02	7.5833415985e-01	7.5535332131e-01
6.9577832269e+02	7.5895816088e-01	7.5710351259e-01
6.9619803213e+02	7.6150345802e-01	7.5882870474e-01
6.9661774157e+02	7.6247543097e-01	7.6052883719e-01
6.9703745101e+02	7.6442295313e-01	7.6221499938e-01
6.9745716046e+02	7.6548564434e-01	7.6387101423e-01
6.9787686990e+02	7.6649850607e-01	7.6551005367e-01
6.9829657934e+02	7.6898014545e-01	7.6713299867e-01
6.9871628878e+02	7.7055072784e-01	7.6872677118e-01
6.9913599822e+02	7.7116441727e-01	7.7030823112e-01
6.9955570766e+02	7.7250039577e-01	7.7186787297e-01
6.9997541710e+02	7.7473539114e-01	7.7340662113e-01
7.0039512654e+02	7.7552336454e-01	7.7493374133e-01
7.0081483598e+02	7.7749902010e-01	7.7643362575e-01
7.0123454543e+02	7.7818012238e-01	7.7792040007e-01
7.0165425487e+02	7.7932256460e-01	7.7939165552e-01
7.0207396431e+02	7.8017300367e-01	7.8083960041e-01
7.0249367375e+02	7.8155225515e-01	7.8227723280e-01
7.0291338319e+02	7.8251057863e-01	7.8369358763e-01
7.0333309263e+02	7.8555697203e-01	7.8509448769e-01
7.0375280207e+02	7.8598010540e-01	7.8648451919e-01
7.0417251151e+02	7.8781926632e-01	7.8785004294e-01
7.0459222096e+02	7.8870046139e-01	7.8920639857e-01
7.0501193040e+02	7.8975856304e-01	7.9054591948e-01
7.0543163984e+02	7.9149293900e-01	7.9186877457e-01
7.0585134928e+02	7.9098033905e-01	7.9318292575e-01
7.0627105872e+02	7.9374408722e-01	7.9447464210e-01
7.0669076816e+02	7.9445910454e-01	7.9575705430e-01
7.0711047760e+02	7.9602026939e-01	7.9702583408e-01
7.0753018704e+02	7.9695153236e-01	7.9827765845e-01
7.0794989649e+02	7.9693853855e-01	7.9952171879e-01
7.0836960593e+02	7.9915457964e-01	8.0074646722e-01
7.0878931537e+02	7.9996210337e-01	8.0196153273e-01
7.0920902481e+02	8.0084425211e-01	8.0316515303e-01
7.0962873425e+02	8.0206066370e-01	8.0435227168e-01
7.1004844369e+02	8.0346703529e-01	8.0553245683e-01
7.1046815313e+02	8.0434870720e-01	8.0669551794e-01
7.1088786257e+02	8.0594974756e-01	8.0784920347e-01
7.1130757201e+02	8.0726981163e-01	8.0899280416e-01
7.1172728146e+02	8.0763417482e-01	8.1012094773e-01
7.1214699090e+02	8.0883240700e-01	8.1124289369e-01
7.1256670034e+02	8.1173449755e-01	8.1234914232e-01
7.1298640978e+02	8.1268233061e-01	8.1344686492e-01
7.1340611922e+02	8.1427007914e-01	8.1453519542e-01
7.1382582866e+02	8.1493210793e-01	8.1560957149e-01
7.1424553810e+02	8.1557166576e-01	8.1667840260e-01
7.1466524754e+02	8.1573909521e-01	8.1773234898e-01
7.1508495699e+02	8.1671112776e-01	8.1877903613e-01
7.1550466643e+02	8.1804317236e-01	8.1981649190e-01
7.1592437587e+02	8.1891691685e-01	8.2084183791e-01
7.1634408531e+02	8.1959152222e-01	8.2186221738e-01
7.1676379475e+02	8.2021915913e-01	8.2286803479e-01
7.1718350419e+02	8.2077062130e-01	8.2386816869e-01
7.1760321363e+02	8.2253074646e-01	8.2485881477e-01
7.1802292307e+02	8.2298702002e-01	8.2583943640e-01
7.1844263252e+02	8.2426643372e-01	8.2681532746e-01
7.1886234196e+02	8.2527869940e-01	8.2777714371e-01
7.1928205140e+02	8.2569819689e-01	8.2873479274e-01
7.1970176084e+02	8.2707726955e-01	8.2968237597e-01
7.2012147028e+02	8.2859617472e-01	8.3062217377e-01
7.2054117972e+02	8.2836800814e-01	8.3155618074e-01
7.2096088916e+02	8.2946789265e-01	8.3247876768e-01
7.2138059860e+02	8.3038574457e-01	8.3339760774e-01
7.2180030804e+02	8.3177489042e-01	8.3430555812e-01
7.2222001749e+02	8.3208554983e-01	8.3520804472e-01
7.2263972693e+02	8.3322030306e-01	8.3610349055e-01
7.2305943637e+02	8.3414328098e-01	8.3699019781e-01
7.2347914581e+02	8.3555984497e-01	8.3787347173e-01
7.2389885525e+02	8.3596116304e-01	8.3874494729e-01
7.2431856469e+02	8.3671361208e-01	8.3961325699e-01
7.2473827413e+02	8.3741450310e-01	8.4047313383e-01
7.2515798357e+02	8.3817416430e-01	8.4132693246e-01
7.2557769302e+02	8.3897995949e-01	8.4217555771e-01
7.2599740246e+02	8.3925396204e-01	8.4301532454e-01
7.2641711190e+02	8.3960407972e-01	8.4385221710e-01
7.2683682134e+02	8.4075856209e-01	8.4467916415e-01
7.2725653078e+02	8.4147399664e-01	8.4550264773e-01
7.2767624022e+02	8.4305679798e-01	8.4631913929e-01
7.2809594966e+02	8.4268212318e-01	8.4712962208e-01
7.2851565910e+02	8.4394627810e-01	8.4793589383e-01
7.2893536855e+02	8.4458601475e-01	8.4873375437e-01
7.2935507799e+02	8.4554457664e-01	8.4952913685e-01
7.2977478743e+02	8.4636074305e-01	8.5031561267e-01
7.3019449687e+02	8.4725600481e-01	8.5109885093e-01
7.3061420631e+02	8.4817117453e-01	8.5187571753e-01
7.3103391575e+02	8.4865546227e-01	8.5264711375e-01
7.3145362519e+02	8.4878361225e-01	8.5341454059e-01
7.3187333463e+02	8.5030317307e-01	8.5417436463e-01
7.3229304407e+02	8.5099852085e-01	8.5493200880e-01
7.3271275352e+02	8.5157829523e-01	8.5568099174e-01
7.3313246296e+02	8.5231482983e-01	8.5642738974e-01
7.3355217240e+02	8.5305929184e-01	8.5716733064e-01
7.3397188184e+02	8.5369634628e-01	8.5790267048e-01
7.3439159128e+02	8.5400635004e-01	8.5863366300e-01
7.3481130072e+02	8.5496389866e-01	8.5935809790e-01
7.3523101016e+02	8.5578346252e-01	8.6008021531e-01
7.3565071960e+02	8.5620266199e-01	8.6079386314e-01
7.3607042905e+02	8.5708552599e-01	8.6150559777e-01
7.3649013849e+02	8.5728180408e-01	8.6221010059e-01
7.3690984793e+02	8.5824942589e-01	8.6291116693e-01
7.3732955737e+02	8.5917145014e-01	8.6360688709e-01
7.3774926681e+02	8.5942435265e-01	8.6429731691e-01
7.3816897625e+02	8.6007046700e-01	8.6498424147e-01
7.3858868569e+02	8.6090117693e-01	8.6566403058e-01
7.3900839513e+02	8.6106491089e-01	8.6634202749e-01
7.3942810458e+02	8.6170637608e-01	8.6701123293e-01
7.3984781402e+02	8.6231207848e-01	8.6767855417e-01
7.4026752346e+02	8.6297696829e-01	8.6833879151e-01
7.4068723290e+02	8.6382126808e-01	8.6899534998e-01
7.4110694234e+02	8.6386692524e-01	8.6964651749e-01
7.4152665178e+02	8.6460262537e-01	8.7029219277e-01
7.4194636122e+02	8.6564648151e-01	8.7093416723e-01
7.4236607066e+02	8.6540389061e-01	8.7156880706e-01
7.4278578010e+02	8.6676985025e-01	8.7220144447e-01
7.4320548955e+02	8.6727428436e-01	8.7282486672e-01
7.4362519899e+02	8.6761420965e-01	8.7344654513e-01
7.4404490843e+02	8.6798840761e-01	8.7405999827e-01
7.4446461787e+02	8.6889070272e-01	8.7467021487e-01
7.4488432731e+02	8.6930650473e-01	8.7527378503e-01
7.4530403675e+02	8.7051767111e-01	8.7587229977e-01
7.4572374619e+02	8.7078148127e-01	8.7646577198e-01
7.4614345563e+02	8.7106972933e-01	8.7705232543e-01
7.4656316508e+02	8.7157028913e-01	8.7763547148e-01
7.4698287452e+02	8.7124985456e-01	8.7820978891e-01
7.4740258396e+02	8.7301588058e-01	8.7878236970e-01
7.4782229340e+02	8.7313318253e-01	8.7934416566e-01
7.4824200284e+02	8.7377285957e-01	8.7990421387e-01
7.4866171228e+02	8.7449496984e-01	8.8045491722e-01
7.4908142172e+02	8.7464052439e-01	8.8100211555e-01
7.4950113116e+02	8.7472826242e-01	8.8154149959e-01
7.4992084061e+02	8.7553149462e-01	8.8207556022e-01
7.5034055005e+02	8.7595963478e-01	8.8260337214e-01
7.5076025949e+02	8.7623584270e-01	8.8312401477e-01
7.5117996893e+02	8.7674015760e-01	8.8364000695e-01
7.5159967837e+02	8.7747365236e-01	8.8414696464e-01
7.5201938781e+02	8.7803345919e-01	8.8465089852e-01
7.5243909725e+02	8.7819939852e-01	8.8514392359e-01
7.5285880669e+02	8.7882006168e-01	8.8563528620e-01
7.5327851613e+02	8.7932848930e-01	8.8611444331e-01
7.5369822558e+02	8.7965488434e-01	8.8659164683e-01
7.5411793502e+02	8.8027840853e-01	8.8705812293e-01
7.5453764446e+02	8.8080054522e-01	8.8752098683e-01
7.5495735390e+02	8.8035577536e-01	8.8797461802e-01
7.5537706334e+02	8.8116705418e-01	8.8842299883e-01
7.5579677278e+02	8.8193875551e-01	8.8886364896e-01
7.5621648222e+02	8.8223594427e-01	8.8929744457e-01
7.5663619166e+02	8.8236528635e-01	8.8972500833e-01
7.5705590111e+02	8.8303685188e-01	8.9014416168e-01
7.5747561055e+02	8.8298606873e-01	8.9055856733e-01
7.5789531999e+02	8.8337534666e-01	8.9096306918e-01
7.5831502943e+02	8.8384079933e-01	8.9136428073e-01
7.5873473887e+02	8.8447177410e-01	8.9175417160e-01
7.5915444831e+02	8.8431698084e-01	8.9214219052e-01
7.5957415775e+02	8.8523459435e-01	8.9251756162e-01
7.5999386719e+02	8.8533896208e-01	8.9289162853e-01
7.6041357664e+02	8.8590246439e-01	8.9325342097e-01
7.6083328608e+02	8.8622540236e-01	8.9361318360e-01
7.6125299552e+02	8.8623696566e-01	8.9396201978e-01
7.6167270496e+02	8.8693195581e-01	8.9430767897e-01
7.6209241440e+02	8.8739019632e-01	8.9464371415e-01
7.6251212384e+02	8.8760513067e-01	8.9497551660e-01
7.6293183328e+02	8.8795346022e-01	8.9529894220e-01
7.6335154272e+02	8.8794457912e-01	8.9561717717e-01
7.6377125216e+02	8.8871908188e-01	8.9592821854e-01
7.6419096161e+02	8.8893383741e-01	8.9623321373e-01
7.6461067105e+02	8.8908720016e-01	8.9653212737e-01
7.6503038049e+02	8.8935905695e-01	8.9682424422e-01
7.6545008993e+02	8.8957297802e-01	8.9711131447e-01
7.6586979937e+02	8.8975310326e-01	8.9739094285e-01
7.6628950881e+02	8.9059424400e-01	8.9766647819e-01
7.6670921825e+02	8.9089947939e-01	8.9793403071e-01
7.6712892769e+02	8.9072090387e-01	8.9819835968e-01
7.6754863714e+02	8.9136403799e-01	8.9845426586e-01
7.6796834658e+02	8.9146035910e-01	8.9870773278e-01
7.6838805602e+02	8.9182388783e-01	8.9895243309e-01
7.6880776546e+02	8.9178818464e-01	8.9919539358e-01
7.6922747490e+02	8.9201956987e-01	8.9942933359e-01
