wavelength_nm	final_result_transmittance	cst_average_transmittance
7.6838806152e+02	9.3937009573e-01	9.3935455738e-01
7.6880773926e+02	9.3951696157e-01	9.3930004748e-01
7.6922747803e+02	9.3923389912e-01	9.3924526386e-01
7.6964715576e+02	9.3916630745e-01	9.3919045510e-01
7.7006689453e+02	9.3924349546e-01	9.3913530408e-01
7.7048663330e+02	9.3932425976e-01	9.3908013166e-01
7.7090631104e+02	9.3923854828e-01	9.3902455885e-01
7.7132604980e+02	9.3909430504e-01	9.3896895865e-01
7.7174572754e+02	9.3929302692e-01	9.3891290618e-01
7.7216546631e+02	9.3916839361e-01	9.3885680959e-01
7.7258514404e+02	9.3901103735e-01	9.3880022144e-01
7.7300488281e+02	9.3899095058e-01	9.3874356448e-01
7.7342456055e+02	9.3902099133e-01	9.3868637755e-01
7.7384429932e+02	9.3882101774e-01	9.3862909542e-01
7.7426397705e+02	9.3868845701e-01	9.3857124519e-01
7.7468371582e+02	9.3863141537e-01	9.3851327239e-01
7.7510339355e+02	9.3861556053e-01	9.3845469303e-01
7.7552313232e+02	9.3888908625e-01	9.3839596348e-01
7.7594281006e+02	9.3876922131e-01	9.3833658792e-01
7.7636254883e+02	9.3868583441e-01	9.3827703514e-01
7.7678222656e+02	9.3863528967e-01	9.3821679517e-01
7.7720196533e+02	9.3839335442e-01	9.3815635239e-01
7.7762164307e+02	9.3851000071e-01	9.3809517881e-01
7.7804138184e+02	9.3842697144e-01	9.3803377909e-01
7.7846105957e+02	9.3839085102e-01	9.3797160178e-01
7.7888079834e+02	9.3826848269e-01	9.3790917824e-01
7.7930047607e+02	9.3825316429e-01	9.3784592630e-01
7.7972021484e+02	9.3805801868e-01	9.3778241221e-01
7.8013989258e+02	9.3797093630e-01	9.3771801408e-01
7.8055963135e+02	9.3798643351e-01	9.3765334303e-01
7.8097930908e+02	9.3802738190e-01	9.3758772667e-01
7.8139904785e+02	9.3783998489e-01	9.3752183274e-01
7.8181878662e+02	9.3777000904e-01	9.3745491599e-01
7.8223846436e+02	9.3781113625e-01	9.3738774363e-01
7.8265820312e+02	9.3782520294e-01	9.3731946344e-01
7.8307788086e+02	9.3780535460e-01	9.3725093863e-01
7.8349761963e+02	9.3764007092e-01	9.3718122234e-01
7.8391729736e+02	9.3759185076e-01	9.3711128158e-01
7.8433703613e+02	9.3746340275e-01	9.3704005669e-01
7.8475671387e+02	9.3738096952e-01	9.3696863759e-01
7.8517645264e+02	9.3724948168e-01	9.3689583190e-01
7.8559613037e+02	9.3693482876e-01	9.3682287340e-01
7.8601586914e+02	9.3699038029e-01	9.3674841525e-01
7.8643554688e+02	9.3713933229e-01	9.3667385770e-01
7.8685528564e+02	9.3689590693e-01	9.3659767613e-01
7.8727496338e+02	9.3676239252e-01	9.3652146152e-01
7.8769470215e+02	9.3677902222e-01	9.3644348650e-01
7.8811437988e+02	9.3654894829e-01	9.3636552274e-01
7.8853411865e+02	9.3661576509e-01	9.3628572123e-01
7.8895379639e+02	9.3639755249e-01	9.3620589539e-01
7.8937353516e+02	9.3625199795e-01	9.3612425849e-01
7.8979321289e+02	9.3606507778e-01	9.3604250307e-01
7.9021295166e+02	9.3593502045e-01	9.3595898013e-01
7.9063262939e+02	9.3594735861e-01	9.3587522923e-01
7.9105236816e+02	9.3599885702e-01	9.3578977208e-01
7.9147204590e+02	9.3570286036e-01	9.3570396165e-01
7.9189178467e+02	9.3543118238e-01	9.3561652472e-01
7.9231152344e+02	9.3533039093e-01	9.3552857994e-01
7.9273120117e+02	9.3530529737e-01	9.3543913334e-01
7.9315093994e+02	9.3509155512e-01	9.3534900722e-01
7.9357061768e+02	9.3503868580e-01	9.3525749846e-01
7.9399035645e+02	9.3477797508e-01	9.3516513406e-01
7.9441003418e+02	9.3485736847e-01	9.3507152630e-01
7.9482977295e+02	9.3465685844e-01	9.3497686958e-01
7.9524945068e+02	9.3442821503e-01	9.3488112914e-01
7.9566918945e+02	9.3435806036e-01	9.3478412927e-01
7.9608886719e+02	9.3406885862e-01	9.3468622572e-01
7.9650860596e+02	9.3407469988e-01	9.3458683536e-01
7.9692828369e+02	9.3401640654e-01	9.3448674169e-01
7.9734802246e+02	9.3372738361e-01	9.3438491728e-01
7.9776770020e+02	9.3345755339e-01	9.3428260993e-01
7.9818743896e+02	9.3346869946e-01	9.3417831202e-01
7.9860711670e+02	9.3319183588e-01	9.3407377101e-01
7.9902685547e+02	9.3288183212e-01	9.3396696455e-01
7.9944653320e+02	9.3287491798e-01	9.3386017352e-01
