wavelength_nm	final_network_transmittance	nearest_simulation_transmittance
7.6964718434e+02	9.2922174931e-01	9.3335786586e-01
7.7006689378e+02	9.2896801233e-01	9.3305411853e-01
7.7048660322e+02	9.2870861292e-01	9.3275024581e-01
7.7090631267e+02	9.2844784260e-01	9.3244444265e-01
7.7132602211e+02	9.2818206549e-01	9.3213856057e-01
7.7174573155e+02	9.2791664600e-01	9.3183091304e-01
7.7216544099e+02	9.2766517401e-01	9.3152315334e-01
7.7258515043e+02	9.2741101980e-01	9.3121383414e-01
7.7300485987e+02	9.2715907097e-01	9.3090436146e-01
7.7342456931e+02	9.2689841986e-01	9.3059352436e-01
7.7384427875e+02	9.2665261030e-01	9.3028250966e-01
7.7426398819e+02	9.2639136314e-01	9.2997031594e-01
7.7468369764e+02	9.2615050077e-01	9.2965793629e-01
7.7510340708e+02	9.2589479685e-01	9.2934455465e-01
7.7552311652e+02	9.2562693357e-01	9.2903099306e-01
7.7594282596e+02	9.2538297176e-01	9.2871659968e-01
7.7636253540e+02	9.2512589693e-01	9.2840204482e-01
7.7678224484e+02	9.2489296198e-01	9.2808682325e-01
7.7720195428e+02	9.2464113235e-01	9.2777146925e-01
7.7762166372e+02	9.2440557480e-01	9.2745561040e-01
7.7804137317e+02	9.2413651943e-01	9.2713965654e-01
7.7846108261e+02	9.2387473583e-01	9.2682335861e-01
7.7888079205e+02	9.2360824347e-01	9.2650700911e-01
7.7930050149e+02	9.2336028814e-01	9.2619047748e-01
7.7972021093e+02	9.2309159040e-01	9.2587394118e-01
7.8013992037e+02	9.2284452915e-01	9.2555738835e-01
7.8055962981e+02	9.2260146141e-01	9.2524087841e-01
7.8097933925e+02	9.2235088348e-01	9.2492452386e-01
7.8139904870e+02	9.2208528519e-01	9.2460825748e-01
7.8181875814e+02	9.2184442282e-01	9.2429232755e-01
7.8223846758e+02	9.2159801722e-01	9.2397652564e-01
7.8265817702e+02	9.2133212090e-01	9.2366125340e-01
7.8307788646e+02	9.2107784748e-01	9.2334614024e-01
7.8349759590e+02	9.2081749439e-01	9.2303176532e-01
7.8391730534e+02	9.2057549953e-01	9.2271756824e-01
7.8433701478e+02	9.2031753063e-01	9.2240433667e-01
7.8475672422e+02	9.2007052898e-01	9.2209128570e-01
7.8517643367e+02	9.1980755329e-01	9.2177944970e-01
7.8559614311e+02	9.1953563690e-01	9.2146777725e-01
7.8601585255e+02	9.1928982735e-01	9.2115759508e-01
7.8643556199e+02	9.1900897026e-01	9.2084753553e-01
7.8685527143e+02	9.1873759031e-01	9.2053927122e-01
7.8727498087e+02	9.1847205162e-01	9.2023106065e-01
7.8769469031e+02	9.1820734739e-01	9.1992498379e-01
7.8811439975e+02	9.1791534424e-01	9.1961890692e-01
7.8853410920e+02	9.1765373945e-01	9.1931524503e-01
7.8895381864e+02	9.1736102104e-01	9.1901163054e-01
7.8937352808e+02	9.1706317663e-01	9.1871057323e-01
7.8979323752e+02	9.1678708792e-01	9.1840970109e-01
7.9021294696e+02	9.1650998592e-01	9.1811149201e-01
7.9063265640e+02	9.1620957851e-01	9.1781364700e-01
7.9105236584e+02	9.1590410471e-01	9.1751852972e-01
7.9147207528e+02	9.1562598944e-01	9.1722400115e-01
7.9189178473e+02	9.1533011198e-01	9.1693221881e-01
7.9231149417e+02	9.1503018141e-01	9.1664130017e-01
7.9273120361e+02	9.1471987963e-01	9.1635309514e-01
7.9315091305e+02	9.1443014145e-01	9.1606608385e-01
7.9357062249e+02	9.1412293911e-01	9.1578169732e-01
7.9399033193e+02	9.1384249926e-01	9.1549889439e-01
7.9441004137e+02	9.1354262829e-01	9.1521856603e-01
7.9482975081e+02	9.1321253777e-01	9.1494027575e-01
7.9524946025e+02	9.1291886568e-01	9.1466424339e-01
7.9566916970e+02	9.1264224052e-01	9.1439077296e-01
7.9608887914e+02	9.1235548258e-01	9.1411927224e-01
7.9650858858e+02	9.1205167770e-01	9.1385093145e-01
7.9692829802e+02	9.1176015139e-01	9.1358419548e-01
7.9734800746e+02	9.1146379709e-01	9.1332129634e-01
7.9776771690e+02	9.1114544868e-01	9.1305955542e-01
7.9818742634e+02	9.1087019444e-01	9.1280241178e-01
7.9860713578e+02	9.1054826975e-01	9.1254589307e-01
7.9902684523e+02	9.1024452448e-01	9.1229482028e-01
7.9944655467e+02	9.0994930267e-01	9.1204374750e-01
