case_index	case_tag	target_low_nm	target_high_nm	candidate_index	condition_order_code	valid	candidate_spectrum_valid	candidate_spectrum_maximum_absolute_error_nm	candidate_spectrum_summed_absolute_error_nm	peak1_wavelength_nm	peak2_wavelength_nm	peak1_signed_error_nm	peak2_signed_error_nm	maximum_absolute_error_nm	summed_absolute_error_nm	mean_absolute_error_nm	peak1_transmittance	peak2_transmittance	worst_valley_transmittance	peak1_fwhm_nm	peak2_fwhm_nm	widest_fwhm_nm	peak1_prominence	peak2_prominence	minimum_prominence	valley_transmittance_imbalance	peak1_fwhm_to_ideal_ratio	peak2_fwhm_to_ideal_ratio	shape_gate_passed	shape_minimax_score	inside_position_window	selected
22	528_588	5.2800000000e+02	5.8800000000e+02	19	0	1	1	2.6237182617e+00	4.6352539062e+00	5.2537628174e+02	5.9001153564e+02	-2.6237182617e+00	2.0115356445e+00	2.6237182617e+00	4.6352539062e+00	2.3176269531e+00	2.4693851173e-01	1.8217088282e-01	2.4693851173e-01	1.7224786742e+01	2.2178761502e+01	2.2178761502e+01	5.3917624056e-01	6.9905225933e-01	5.3917624056e-01	6.4767628908e-02	7.9589962292e-01	6.9328865385e-01	1	1.2346925586e+00	1	0
23	518_598	5.1800000000e+02	5.9800000000e+02	0	0	1	1	4.7952880859e+00	6.9078369141e+00	5.2201861572e+02	5.9043127441e+02	4.0186157227e+00	-7.5687255859e+00	7.5687255859e+00	1.1587341309e+01	5.7936706543e+00	7.6607219875e-02	1.3138997369e-02	7.6607219875e-02	3.1556375769e+01	4.8409165048e+01	4.8409165048e+01	5.5459017307e-01	8.5854370613e-01	5.5459017307e-01	6.3468222506e-02	1.2910664877e+00	1.5773518497e+00	0	1.6495767134e+00	1	0
23	518_598	5.1800000000e+02	5.9800000000e+02	1	0	1	1	3.9558715820e+00	5.2290039062e+00	5.2285803223e+02	5.9085095215e+02	4.8580322266e+00	-7.1490478516e+00	7.1490478516e+00	1.2007080078e+01	6.0035400391e+00	5.0791654736e-02	1.5817975625e-02	5.0791654736e-02	2.9289340948e+01	4.6760698711e+01	4.6760698711e+01	5.8231213316e-01	8.5782363452e-01	5.8231213316e-01	3.4973679110e-02	1.1983152572e+00	1.5236386443e+00	0	1.4961104122e+00	1	0
23	518_598	5.1800000000e+02	5.9800000000e+02	2	0	1	1	5.6347045898e+00	8.5587158203e+00	5.1194558716e+02	6.0596051025e+02	-6.0544128418e+00	7.9605102539e+00	7.9605102539e+00	1.4014923096e+01	7.0074615479e+00	4.2036837339e-01	4.0087211132e-01	4.2036837339e-01	1.5783919238e+01	2.2325358222e+01	2.2325358222e+01	3.9585244656e-01	4.8172795773e-01	3.9585244656e-01	1.9496262074e-02	6.4576773082e-01	7.2744376093e-01	0	2.1018418670e+00	1	0
23	518_598	5.1800000000e+02	5.9800000000e+02	3	0	1	1	4.7952880859e+00	7.7192993164e+00	5.1236529541e+02	6.0344226074e+02	-5.6347045898e+00	5.4422607422e+00	5.6347045898e+00	1.1076965332e+01	5.5384826660e+00	5.0353103876e-01	5.3816717863e-01	5.3816717863e-01	2.0757981621e+01	2.4792097002e+01	2.4792097002e+01	3.7561559677e-01	2.8692650795e-01	2.8692650795e-01	3.4636139870e-02	8.4927162167e-01	8.0781934628e-01	0	2.6908358932e+00	1	0
23	518_598	5.1800000000e+02	5.9800000000e+02	4	0	1	1	4.7952880859e+00	7.7192993164e+00	5.1152587891e+02	5.9378894043e+02	-6.4741210938e+00	-4.2110595703e+00	6.4741210938e+00	1.0685180664e+01	5.3425903320e+00	5.2429997921e-01	5.5040097237e-01	5.5040097237e-01	1.9091310244e+01	2.2010326172e+01	2.2010326172e+01	3.5704880953e-01	2.7616268396e-01	2.7616268396e-01	2.6100993156e-02	7.8108306996e-01	7.1717883722e-01	0	2.7520048618e+00	1	0
23	518_598	5.1800000000e+02	5.9800000000e+02	5	0	1	1	5.6347045898e+00	5.6486816406e+00	5.1362445068e+02	5.9085095215e+02	-4.3755493164e+00	-7.1490478516e+00	7.1490478516e+00	1.1524597168e+01	5.7622985840e+00	6.9618582726e-02	1.0040077381e-02	6.9618582726e-02	3.3296581787e+01	5.2448921789e+01	5.2448921789e+01	5.4344260693e-01	8.6185279209e-01	5.4344260693e-01	5.9578505345e-02	1.3622635633e+00	1.7089822499e+00	0	2.0256635710e+00	1	0
23	518_598	5.1800000000e+02	5.9800000000e+02	6	0	1	1	4.7952880859e+00	7.7192993164e+00	5.1320471191e+02	5.9211010742e+02	-4.7952880859e+00	-5.8898925781e+00	5.8898925781e+00	1.0685180664e+01	5.3425903320e+00	1.8587777019e-01	1.0352288932e-01	1.8587777019e-01	2.5937685273e+01	3.2747768598e+01	3.2747768598e+01	5.8861032128e-01	7.7790535241e-01	5.8861032128e-01	8.2354880869e-02	1.0611889170e+00	1.0670449143e+00	1	9.2938885093e-01	1	1
23	518_598	5.1800000000e+02	5.9800000000e+02	7	0	1	1	5.6347045898e+00	8.5587158203e+00	5.1110617065e+02	6.0470135498e+02	-6.8938293457e+00	6.7013549805e+00	6.8938293457e+00	1.3595184326e+01	6.7975921631e+00	3.3161860704e-01	4.3091771007e-01	4.3091771007e-01	1.8990703517e+01	2.7748113623e+01	2.7748113623e+01	5.5586034060e-01	3.8545867801e-01	3.8545867801e-01	9.9299103022e-02	7.7696694541e-01	9.0413743564e-01	0	2.1545885503e+00	1	0
23	518_598	5.1800000000e+02	5.9800000000e+02	8	0	1	1	4.7952880859e+00	8.5866699219e+00	5.1278503418e+02	5.9211010742e+02	-5.2149658203e+00	-5.8898925781e+00	5.8898925781e+00	1.1104858398e+01	5.5524291992e+00	1.8941558897e-01	1.5073139966e-01	1.8941558897e-01	2.4834799459e+01	3.3803554284e+01	3.3803554284e+01	5.9357242286e-01	7.2966824472e-01	5.9357242286e-01	3.8684189320e-02	1.0160665327e+00	1.1014463650e+00	1	9.4707794487e-01	1	0
23	518_598	5.1800000000e+02	5.9800000000e+02	9	0	1	1	4.7952880859e+00	7.7192993164e+00	5.1110617065e+02	6.0596051025e+02	-6.8938293457e+00	7.9605102539e+00	7.9605102539e+00	1.4854339600e+01	7.4271697998e+00	4.9216604233e-01	4.7433409095e-01	4.9216604233e-01	1.5342311537e+01	2.1888442861e+01	2.1888442861e+01	3.3173537254e-01	4.0762165189e-01	3.3173537254e-01	1.7831951380e-02	6.2770022815e-01	7.1320742259e-01	0	2.4608302116e+00	1	0
23	518_598	5.1800000000e+02	5.9800000000e+02	10	0	1	1	4.7952880859e+00	6.9078369141e+00	5.1152587891e+02	5.9211010742e+02	-6.4741210938e+00	-5.8898925781e+00	6.4741210938e+00	1.2364013672e+01	6.1820068359e+00	2.3475180566e-01	3.0789119005e-01	3.0789119005e-01	1.9742331850e+01	2.7545472145e+01	2.7545472145e+01	6.5272112191e-01	5.0770157576e-01	5.0770157576e-01	7.3139384389e-02	8.0771832694e-01	8.9753461757e-01	1	1.5394559503e+00	1	0
23	518_598	5.1800000000e+02	5.9800000000e+02	11	0	1	1	5.2149658203e+00	5.2289428711e+00	5.2201861572e+02	5.9085095215e+02	4.0186157227e+00	-7.1490478516e+00	7.1490478516e+00	1.1167663574e+01	5.5838317871e+00	6.8189352751e-02	1.0675385594e-02	6.8189352751e-02	3.2444591013e+01	5.1752481230e+01	5.1752481230e+01	5.4141160846e-01	8.6115024984e-01	5.4141160846e-01	5.7513967156e-02	1.3274060517e+00	1.6862896089e+00	0	1.9608274539e+00	1	0
23	518_598	5.1800000000e+02	5.9800000000e+02	12	0	1	1	5.2149658203e+00	8.1389770508e+00	5.1152587891e+02	6.0512109375e+02	-6.4741210938e+00	7.1210937500e+00	7.1210937500e+00	1.3595214844e+01	6.7976074219e+00	2.7161279321e-01	3.6862683296e-01	3.6862683296e-01	2.0183028690e+01	3.0016832444e+01	3.0016832444e+01	6.1667987704e-01	4.5139455795e-01	4.5139455795e-01	9.7014039755e-02	8.2574856354e-01	9.7806078933e-01	0	1.8431341648e+00	1	0
23	518_598	5.1800000000e+02	5.9800000000e+02	13	0	1	1	4.7952880859e+00	6.9078369141e+00	5.1152587891e+02	5.9211010742e+02	-6.4741210938e+00	-5.8898925781e+00	6.4741210938e+00	1.2364013672e+01	6.1820068359e+00	1.8019723892e-01	2.0704531670e-01	2.0704531670e-01	2.2354424232e+01	2.9413538549e+01	2.9413538549e+01	7.0154738426e-01	5.9464102983e-01	5.9464102983e-01	2.6848077774e-02	9.1458690278e-01	9.5840321540e-01	1	1.0352265835e+00	1	0
23	518_598	5.1800000000e+02	5.9800000000e+02	14	0	1	1	5.6347045898e+00	5.6486816406e+00	5.2201861572e+02	5.9043127441e+02	4.0186157227e+00	-7.5687255859e+00	7.5687255859e+00	1.1587341309e+01	5.7936706543e+00	8.7667271495e-02	1.8239824101e-02	8.7667271495e-02	3.0691340526e+01	4.3500173435e+01	4.3500173435e+01	5.7439108193e-01	8.5700985976e-01	5.7439108193e-01	6.9427447394e-02	1.2556752875e+00	1.4173985228e+00	1	1.1925672080e+00	1	0
23	518_598	5.1800000000e+02	5.9800000000e+02	15	0	1	1	4.7952880859e+00	6.9078369141e+00	5.1278503418e+02	5.9169036865e+02	-5.2149658203e+00	-6.3096313477e+00	6.3096313477e+00	1.1524597168e+01	5.7622985840e+00	3.6877822131e-02	7.6115904376e-03	3.6877822131e-02	3.5342959528e+01	5.8188802905e+01	5.8188802905e+01	5.5589531735e-01	8.5992459673e-01	5.5589531735e-01	2.9266231693e-02	1.4459870474e+00	1.8960090677e+00	0	2.5600259078e+00	1	0
23	518_598	5.1800000000e+02	5.9800000000e+02	16	0	1	1	5.2149658203e+00	5.2289428711e+00	5.2201861572e+02	5.9085095215e+02	4.0186157227e+00	-7.1490478516e+00	7.1490478516e+00	1.1167663574e+01	5.5838317871e+00	6.8331055343e-02	1.0264145210e-02	6.8331055343e-02	3.2700721706e+01	5.2376066848e+01	5.2376066848e+01	5.3796584159e-01	8.6171187274e-01	5.3796584159e-01	5.8066910133e-02	1.3378851307e+00	1.7066083631e+00	0	2.0188810375e+00	1	0
23	518_598	5.1800000000e+02	5.9800000000e+02	17	0	1	1	4.7952880859e+00	6.9078369141e+00	5.1152587891e+02	5.9211010742e+02	-6.4741210938e+00	-5.8898925781e+00	6.4741210938e+00	1.2364013672e+01	6.1820068359e+00	2.2949510813e-01	2.7003541589e-01	2.7003541589e-01	1.9625587849e+01	2.5248814635e+01	2.5248814635e+01	6.5719759464e-01	5.4431286454e-01	5.4431286454e-01	4.0540307760e-02	8.0294197785e-01	8.2270091682e-01	1	1.3501770794e+00	1	0
23	518_598	5.1800000000e+02	5.9800000000e+02	18	0	1	1	4.7952880859e+00	8.5866699219e+00	5.1152587891e+02	5.9169036865e+02	-6.4741210938e+00	-6.3096313477e+00	6.4741210938e+00	1.2783752441e+01	6.3918762207e+00	1.6135081649e-01	1.1776193976e-01	1.6135081649e-01	2.3101762783e+01	3.1021495121e+01	3.1021495121e+01	6.2760463357e-01	7.6393905282e-01	6.2760463357e-01	4.3588876724e-02	9.4516277644e-01	1.0107964610e+00	1	8.0675408244e-01	1	0
23	518_598	5.1800000000e+02	5.9800000000e+02	19	0	1	1	5.2149658203e+00	8.1389770508e+00	5.1152587891e+02	6.0638018799e+02	-6.4741210938e+00	8.3801879883e+00	8.3801879883e+00	1.4854309082e+01	7.4271545410e+00	2.4915951490e-01	3.2460278273e-01	3.2460278273e-01	1.9799846893e+01	2.8849114996e+01	2.8849114996e+01	6.3798314333e-01	4.9402248859e-01	4.9402248859e-01	7.5443267822e-02	8.1007144080e-01	9.4001218272e-01	1	1.6230139136e+00	1	0
24	508_608	5.0800000000e+02	6.0800000000e+02	0	0	1	1	1.8470458984e+00	2.7455444336e+00	5.1068646240e+02	6.0721960449e+02	2.6864624023e+00	-7.8039550781e-01	2.6864624023e+00	3.4668579102e+00	1.7334289551e+00	3.7120699883e-02	2.2689864039e-02	3.7120699883e-02	3.3385529798e+01	4.7760929259e+01	4.7760929259e+01	7.0641237497e-01	8.5270823538e-01	7.0641237497e-01	1.4430835843e-02	1.2788681911e+00	1.5823110850e+00	0	1.6637459570e+00	1	0
24	508_608	5.0800000000e+02	6.0800000000e+02	1	0	1	1	1.0076293945e+00	1.0666503906e+00	5.0900762939e+02	6.0763934326e+02	1.0076293945e+00	-3.6065673828e-01	1.0076293945e+00	1.3682861328e+00	6.8414306641e-01	2.8561629355e-02	1.8734022975e-02	2.8561629355e-02	3.2407278496e+01	4.5878242712e+01	4.5878242712e+01	7.4352296442e-01	8.6178566515e-01	7.4352296442e-01	9.8276063800e-03	1.2413952356e+00	1.5199380148e+00	0	1.4855371851e+00	1	0
24	508_608	5.0800000000e+02	6.0800000000e+02	2	0	1	1	1.4273376465e+00	1.9060974121e+00	5.0984704590e+02	6.0638018799e+02	1.8470458984e+00	-1.6198120117e+00	1.8470458984e+00	3.4668579102e+00	1.7334289551e+00	3.6563780904e-01	3.3680319786e-01	3.6563780904e-01	1.6196346393e+01	2.2362839245e+01	2.2362839245e+01	4.5126256347e-01	5.5548590422e-01	4.5126256347e-01	2.8834611177e-02	6.2041825725e-01	7.4087688362e-01	0	1.8281890452e+00	1	0
24	508_608	5.0800000000e+02	6.0800000000e+02	3	0	1	1	1.4273376465e+00	1.9060974121e+00	5.0984704590e+02	6.0721960449e+02	1.8470458984e+00	-7.8039550781e-01	1.8470458984e+00	2.6274414062e+00	1.3137207031e+00	4.2884039879e-01	4.4138145447e-01	4.4138145447e-01	1.7524908513e+01	1.9930065156e+01	1.9930065156e+01	4.6183604002e-01	3.7392812967e-01	3.7392812967e-01	1.2541055679e-02	6.7131024088e-01	6.6027951110e-01	0	2.2069072723e+00	1	0
24	508_608	5.0800000000e+02	6.0800000000e+02	4	0	1	1	1.4273376465e+00	1.4863586426e+00	5.0984704590e+02	6.0638018799e+02	1.8470458984e+00	-1.6198120117e+00	1.8470458984e+00	3.4668579102e+00	1.7334289551e+00	4.3797257543e-01	4.4678711891e-01	4.4678711891e-01	1.7337147431e+01	1.9653174934e+01	1.9653174934e+01	4.5226761699e-01	3.7234169245e-01	3.7234169245e-01	8.8145434856e-03	6.6411785311e-01	6.5110618734e-01	0	2.2339355946e+00	1	0
24	508_608	5.0800000000e+02	6.0800000000e+02	5	0	1	1	1.8470458984e+00	1.9060668945e+00	5.1068646240e+02	6.0721960449e+02	2.6864624023e+00	-7.8039550781e-01	2.6864624023e+00	3.4668579102e+00	1.7334289551e+00	3.3131100237e-02	2.3049507290e-02	3.3131100237e-02	3.4052668458e+01	5.0481810940e+01	5.0481810940e+01	6.9364025444e-01	8.5233780369e-01	6.9364025444e-01	1.0081592947e-02	1.3044236464e+00	1.6724534107e+00	0	1.9212954593e+00	1	0
24	508_608	5.0800000000e+02	6.0800000000e+02	6	0	1	1	1.0076293945e+00	1.0666503906e+00	5.0900762939e+02	6.0847875977e+02	1.0076293945e+00	4.7875976562e-01	1.0076293945e+00	1.4863891602e+00	7.4319458008e-01	1.0659735650e-01	6.1415929347e-02	1.0659735650e-01	2.4641121459e+01	3.2321798877e+01	3.2321798877e+01	7.0298010856e-01	8.1892774627e-01	7.0298010856e-01	4.5181427151e-02	9.4390433877e-01	1.0708154436e+00	1	7.1125767844e-01	1	0
24	508_608	5.0800000000e+02	6.0800000000e+02	7	0	1	1	1.0076293945e+00	1.4863891602e+00	5.0942733765e+02	6.0763934326e+02	1.4273376465e+00	-3.6065673828e-01	1.4273376465e+00	1.7879943848e+00	8.9399719238e-01	3.0054330826e-01	2.7429038286e-01	3.0054330826e-01	1.7048427531e+01	2.3600324339e+01	2.3600324339e+01	5.1773715019e-01	6.1766052246e-01	5.1773715019e-01	2.6252925396e-02	6.5305813059e-01	7.8187454453e-01	1	1.5027165413e+00	1	0
24	508_608	5.0800000000e+02	6.0800000000e+02	8	0	1	1	1.0076293945e+00	1.0666503906e+00	5.0900762939e+02	6.0763934326e+02	1.0076293945e+00	-3.6065673828e-01	1.0076293945e+00	1.3682861328e+00	6.8414306641e-01	1.2159183621e-01	7.7810212970e-02	1.2159183621e-01	2.3184020785e+01	3.0837796806e+01	3.0837796806e+01	6.8913426995e-01	8.0291922390e-01	6.8913426995e-01	4.3781623244e-02	8.8808854926e-01	1.0216507191e+00	1	7.2554801263e-01	1	0
24	508_608	5.0800000000e+02	6.0800000000e+02	9	0	1	1	1.8470458984e+00	2.3258056641e+00	5.0984704590e+02	6.0721960449e+02	1.8470458984e+00	-7.8039550781e-01	1.8470458984e+00	2.6274414062e+00	1.3137207031e+00	4.3230682611e-01	4.4838863611e-01	4.4838863611e-01	1.7435616135e+01	1.9925659179e+01	1.9925659179e+01	4.5789080858e-01	3.6726343632e-01	3.6726343632e-01	1.6081809998e-02	6.6788980145e-01	6.6013354186e-01	0	2.2419431806e+00	1	0
24	508_608	5.0800000000e+02	6.0800000000e+02	10	0	1	1	4.7875976562e-01	6.4697265625e-01	5.0900762939e+02	6.0721960449e+02	1.0076293945e+00	-7.8039550781e-01	1.0076293945e+00	1.7880249023e+00	8.9401245117e-01	2.0692881942e-01	1.9092100859e-01	2.0692881942e-01	1.8775478089e+01	2.6036598477e+01	2.6036598477e+01	6.1706933379e-01	7.0066154003e-01	6.1706933379e-01	1.6007810831e-02	7.1921463721e-01	8.6258787307e-01	1	1.0346440971e+00	1	0
24	508_608	5.0800000000e+02	6.0800000000e+02	11	0	1	1	1.8470458984e+00	1.9060668945e+00	5.1068646240e+02	6.0721960449e+02	2.6864624023e+00	-7.8039550781e-01	2.6864624023e+00	3.4668579102e+00	1.7334289551e+00	2.8166865930e-02	2.0978525281e-02	2.8166865930e-02	3.3684290907e+01	4.9622588203e+01	4.9622588203e+01	7.1017982997e-01	8.5615716875e-01	7.1017982997e-01	7.1883406490e-03	1.2903125529e+00	1.6439875144e+00	0	1.8399643268e+00	1	0
24	508_608	5.0800000000e+02	6.0800000000e+02	12	0	1	1	1.0076293945e+00	1.4863891602e+00	5.0900762939e+02	6.0763934326e+02	1.0076293945e+00	-3.6065673828e-01	1.0076293945e+00	1.3682861328e+00	6.8414306641e-01	2.2501340508e-01	2.0668825507e-01	2.2501340508e-01	1.8473107965e+01	2.4832624465e+01	2.4832624465e+01	5.9743431211e-01	6.8546411395e-01	5.9743431211e-01	1.8325150013e-02	7.0763202834e-01	8.2270042834e-01	1	1.1250670254e+00	1	0
24	508_608	5.0800000000e+02	6.0800000000e+02	13	0	1	1	4.7875976562e-01	6.4697265625e-01	5.0816821289e+02	6.0763934326e+02	1.6821289062e-01	-3.6065673828e-01	3.6065673828e-01	5.2886962891e-01	2.6443481445e-01	1.4096835256e-01	1.0502664745e-01	1.4096835256e-01	2.1182380620e+01	2.8885199785e+01	2.8885199785e+01	6.7527779937e-01	7.7830828726e-01	6.7527779937e-01	3.5941705108e-02	8.1141359601e-01	9.5696152736e-01	1	7.4043601088e-01	1	1
24	508_608	5.0800000000e+02	6.0800000000e+02	14	0	1	1	1.8470458984e+00	1.9060668945e+00	5.1068646240e+02	6.0638018799e+02	2.6864624023e+00	-1.6198120117e+00	2.6864624023e+00	4.3062744141e+00	2.1531372070e+00	3.7709195167e-02	2.9420208186e-02	3.7709195167e-02	3.1402599762e+01	4.5840304632e+01	4.5840304632e+01	7.1435694024e-01	8.4618370607e-01	7.1435694024e-01	8.2889869809e-03	1.2029099493e+00	1.5186811330e+00	0	1.4819460941e+00	1	0
24	508_608	5.0800000000e+02	6.0800000000e+02	15	0	1	1	1.8470458984e+00	1.9060668945e+00	5.0900762939e+02	6.0847875977e+02	1.0076293945e+00	4.7875976562e-01	1.0076293945e+00	1.4863891602e+00	7.4319458008e-01	1.8341258168e-02	1.1079696938e-02	1.8341258168e-02	3.6827476709e+01	5.4884486454e+01	5.4884486454e+01	7.1219365299e-01	8.6983582564e-01	7.1219365299e-01	7.2615612298e-03	1.4107156247e+00	1.8183132668e+00	0	2.3380379053e+00	1	0
24	508_608	5.0800000000e+02	6.0800000000e+02	16	0	1	1	1.8470458984e+00	1.9060668945e+00	5.1068646240e+02	6.0721960449e+02	2.6864624023e+00	-7.8039550781e-01	2.6864624023e+00	3.4668579102e+00	1.7334289551e+00	3.0206287280e-02	2.2131949663e-02	3.0206287280e-02	3.3784352748e+01	4.9913856418e+01	4.9913856418e+01	7.0416769944e-01	8.5401824117e-01	7.0416769944e-01	8.0743376166e-03	1.2941455280e+00	1.6536371785e+00	0	1.8675347958e+00	1	0
24	508_608	5.0800000000e+02	6.0800000000e+02	17	0	1	1	5.8792114258e-01	6.4694213867e-01	5.0900762939e+02	6.0721960449e+02	1.0076293945e+00	-7.8039550781e-01	1.0076293945e+00	1.7880249023e+00	8.9401245117e-01	2.0371185243e-01	1.8687213957e-01	2.0371185243e-01	1.8887381006e+01	2.6206285669e+01	2.6206285669e+01	6.2056900561e-01	7.0450942218e-01	6.2056900561e-01	1.6839712858e-02	7.2350119732e-01	8.6820957952e-01	1	1.0185592622e+00	1	0
24	508_608	5.0800000000e+02	6.0800000000e+02	18	0	1	1	1.8470458984e+00	1.9060668945e+00	5.0984704590e+02	6.0638018799e+02	1.8470458984e+00	-1.6198120117e+00	1.8470458984e+00	3.4668579102e+00	1.7334289551e+00	1.2842154503e-01	7.8914530575e-02	1.2842154503e-01	2.3788953870e+01	3.1608420313e+01	3.1608420313e+01	6.7884069681e-01	8.0011456460e-01	6.7884069681e-01	4.9507014453e-02	9.1126115384e-01	1.0471813387e+00	1	7.3654983024e-01	1	0
24	508_608	5.0800000000e+02	6.0800000000e+02	19	0	1	1	1.0076293945e+00	1.0666503906e+00	5.0900762939e+02	6.0763934326e+02	1.0076293945e+00	-3.6065673828e-01	1.0076293945e+00	1.3682861328e+00	6.8414306641e-01	2.1048273146e-01	1.9148235023e-01	2.1048273146e-01	1.8644763215e+01	2.5329364438e+01	2.5329364438e+01	6.1172573268e-01	7.0016188920e-01	6.1172573268e-01	1.9000381231e-02	7.1420746507e-01	8.3915733522e-01	1	1.0524136573e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	0	0	1	1	4.1019287109e+00	4.8092651367e+00	4.9431777954e+02	6.1603350830e+02	-3.6822204590e+00	-1.9664916992e+00	3.6822204590e+00	5.6487121582e+00	2.8243560791e+00	2.9574844986e-02	3.6225300282e-02	3.6225300282e-02	3.8810100687e+01	4.9524241162e+01	4.9524241162e+01	8.6779847369e-01	7.7032061294e-01	7.7032061294e-01	6.6504552960e-03	1.2982243322e+00	1.8244145251e+00	0	2.3554700716e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	1	0	1	1	3.2625122070e+00	3.5501708984e+00	4.9431777954e+02	6.0889849854e+02	-3.6822204590e+00	-9.1015014648e+00	9.1015014648e+00	1.2783721924e+01	6.3918609619e+00	4.2545147240e-02	2.6212397963e-02	4.2545147240e-02	3.2625413471e+01	4.4433440880e+01	4.4433440880e+01	7.6669716090e-01	8.6983239278e-01	7.6669716090e-01	1.6332749277e-02	1.0913423275e+00	1.6368754581e+00	0	1.8196441661e+00	0	0
25	498_618	4.9800000000e+02	6.1800000000e+02	2	0	1	1	2.8428039551e+00	4.6537170410e+00	4.9473748779e+02	6.2107006836e+02	-3.2625122070e+00	3.0700683594e+00	3.2625122070e+00	6.3325805664e+00	3.1662902832e+00	3.5538852215e-01	3.1829488277e-01	3.5538852215e-01	1.5867307458e+01	2.3752998858e+01	2.3752998858e+01	4.4740265608e-01	5.7884156704e-01	4.4740265608e-01	3.7093639374e-02	5.3077225424e-01	8.7503241067e-01	0	1.7769426107e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	3	0	1	1	2.8428039551e+00	4.6537170410e+00	4.9515719604e+02	6.2274890137e+02	-2.8428039551e+00	4.7489013672e+00	4.7489013672e+00	7.5917053223e+00	3.7958526611e+00	4.7706702352e-01	4.6213114262e-01	4.7706702352e-01	1.4263043256e+01	2.2194895264e+01	2.2194895264e+01	3.2816049457e-01	4.3468201160e-01	3.2816049457e-01	1.4935880899e-02	4.7710852273e-01	8.1763371538e-01	0	2.3853351176e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	4	0	1	1	2.8428039551e+00	4.6537170410e+00	4.9515719604e+02	6.2274890137e+02	-2.8428039551e+00	4.7489013672e+00	4.7489013672e+00	7.5917053223e+00	3.7958526611e+00	4.7992572188e-01	4.8114737868e-01	4.8114737868e-01	1.8388454505e+01	1.8021777957e+01	1.8388454505e+01	4.1613444686e-01	3.2599994540e-01	3.2599994540e-01	1.2216567993e-03	6.1510634209e-01	6.6390100485e-01	0	2.4057368934e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	5	0	1	1	4.1019287109e+00	4.3895874023e+00	4.9431777954e+02	6.2065032959e+02	-3.6822204590e+00	2.6503295898e+00	3.6822204590e+00	6.3325500488e+00	3.1662750244e+00	2.4723775685e-02	2.6376817375e-02	2.6376817375e-02	4.0747913181e+01	5.1871094268e+01	5.1871094268e+01	8.7223308533e-01	7.7982744202e-01	7.7982744202e-01	1.6530416906e-03	1.3630454815e+00	1.9108698204e+00	0	2.6024852011e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	6	0	1	1	3.4897460938e+00	6.7522583008e+00	4.9389807129e+02	6.2232916260e+02	-4.1019287109e+00	4.3291625977e+00	4.3291625977e+00	8.4310913086e+00	4.2155456543e+00	1.2451840937e-01	1.1509295553e-01	1.2451840937e-01	2.4394770658e+01	3.5863024456e+01	3.5863024456e+01	7.0164702833e-01	7.8377483040e-01	7.0164702833e-01	9.4254538417e-03	8.1602171307e-01	1.3211514441e+00	1	9.1757555467e-01	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	7	0	1	1	2.8428039551e+00	4.6537170410e+00	4.9389807129e+02	6.1771234131e+02	-4.1019287109e+00	-2.8765869141e-01	4.1019287109e+00	4.3895874023e+00	2.1947937012e+00	3.3385446668e-01	4.1769221425e-01	4.1769221425e-01	1.8956633988e+01	2.8168814103e+01	2.8168814103e+01	5.6118097901e-01	3.8585147262e-01	3.8585147262e-01	8.3837747574e-02	6.3411233323e-01	1.0377058264e+00	0	2.0884610713e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	8	0	1	1	2.0033569336e+00	3.3945312500e+00	4.9389807129e+02	6.1015759277e+02	-4.1019287109e+00	-7.8424072266e+00	7.8424072266e+00	1.1944335938e+01	5.9721679688e+00	1.7303031683e-01	1.4206285775e-01	1.7303031683e-01	2.5800938521e+01	3.4913708042e+01	3.4913708042e+01	6.5673065186e-01	7.5462709367e-01	6.5673065186e-01	3.0967459083e-02	8.6305898693e-01	1.2861797492e+00	1	8.6515158415e-01	0	0
25	498_618	4.9800000000e+02	6.1800000000e+02	9	0	1	1	2.8428039551e+00	5.4931335449e+00	4.9515719604e+02	6.2107006836e+02	-2.8428039551e+00	3.0700683594e+00	3.0700683594e+00	5.9128723145e+00	2.9564361572e+00	4.0782243013e-01	3.6741325259e-01	4.0782243013e-01	1.5229076657e+01	2.2758368965e+01	2.2758368965e+01	3.9424604177e-01	5.2840980887e-01	3.9424604177e-01	4.0409177542e-02	5.0942299874e-01	8.3839142070e-01	0	2.0391121507e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	10	0	1	1	3.2625122070e+00	5.0734252930e+00	4.9389807129e+02	6.2107006836e+02	-4.1019287109e+00	3.0700683594e+00	4.1019287109e+00	7.1719970703e+00	3.5859985352e+00	2.9343235493e-01	2.7598556876e-01	2.9343235493e-01	1.7111070614e+01	2.6630118495e+01	2.6630118495e+01	5.1071298122e-01	6.2064436078e-01	5.1071298122e-01	1.7446786165e-02	5.7237697990e-01	9.8102209840e-01	1	1.4671617746e+00	1	0
