wavelength_nm	final_network_transmittance	nearest_simulation_transmittance
5.7448229418e+02	8.8896912336e-01	8.9435128390e-01
5.7490200362e+02	8.8861167431e-01	8.9398122122e-01
5.7532171307e+02	8.8823437691e-01	8.9361047970e-01
5.7574142251e+02	8.8792824745e-01	8.9323866950e-01
5.7616113195e+02	8.8765633106e-01	8.9286535125e-01
5.7658084139e+02	8.8738965988e-01	8.9249003526e-01
5.7700055083e+02	8.8707429171e-01	8.9211218059e-01
5.7742026027e+02	8.8674360514e-01	8.9173119430e-01
5.7783996971e+02	8.8638794422e-01	8.9134643056e-01
5.7825967915e+02	8.8602226973e-01	8.9095668733e-01
5.7867938860e+02	8.8570082188e-01	8.9056139729e-01
5.7909909804e+02	8.8535654545e-01	8.9015980669e-01
5.7951880748e+02	8.8503915071e-01	8.8975101398e-01
5.7993851692e+02	8.8471418619e-01	8.8933405838e-01
5.8035822636e+02	8.8438600302e-01	8.8890791901e-01
5.8077793580e+02	8.8403385878e-01	8.8847151398e-01
5.8119764524e+02	8.8364845514e-01	8.8802369951e-01
5.8161735468e+02	8.8319832087e-01	8.8756326904e-01
5.8203706413e+02	8.8268619776e-01	8.8708895225e-01
5.8245677357e+02	8.8217610121e-01	8.8659807615e-01
5.8287648301e+02	8.8143259287e-01	8.8608924880e-01
5.8329619245e+02	8.8069170713e-01	8.8556177041e-01
5.8371590189e+02	8.7999105453e-01	8.8501404676e-01
5.8413561133e+02	8.7925612926e-01	8.8444441119e-01
5.8455532077e+02	8.7858843803e-01	8.8385112333e-01
5.8497503021e+02	8.7780761719e-01	8.8323236788e-01
5.8539473965e+02	8.7679642439e-01	8.8258625321e-01
5.8581444910e+02	8.7635099888e-01	8.8191081003e-01
5.8623415854e+02	8.7509590387e-01	8.8120129573e-01
5.8665386798e+02	8.7462794781e-01	8.8045508060e-01
5.8707357742e+02	8.7337434292e-01	8.7967215081e-01
5.8749328686e+02	8.7309086323e-01	8.7885011720e-01
5.8791299630e+02	8.7215471268e-01	8.7798649858e-01
5.8833270574e+02	8.7129259109e-01	8.7707871967e-01
5.8875241518e+02	8.7045645714e-01	8.7612410894e-01
5.8917212463e+02	8.6947762966e-01	8.7511989632e-01
5.8959183407e+02	8.6848157644e-01	8.7406065147e-01
5.9001154351e+02	8.6738950014e-01	8.7293802506e-01
5.9043125295e+02	8.6624681950e-01	8.7175528300e-01
5.9085096239e+02	8.6503082514e-01	8.7050908962e-01
5.9127067183e+02	8.6375719309e-01	8.6919598664e-01
5.9169038127e+02	8.6240398884e-01	8.6781238971e-01
5.9211009071e+02	8.6102443933e-01	8.6635458500e-01
5.9252980016e+02	8.5960936546e-01	8.6481872561e-01
5.9294950960e+02	8.5799562931e-01	8.6319029331e-01
5.9336921904e+02	8.5638290644e-01	8.6146780071e-01
5.9378892848e+02	8.5463678837e-01	8.5965231375e-01
5.9420863792e+02	8.5280466080e-01	8.5773917280e-01
5.9462834736e+02	8.5089826584e-01	8.5572354569e-01
5.9504805680e+02	8.4889763594e-01	8.5360042288e-01
5.9546776624e+02	8.4683346748e-01	8.5136461264e-01
5.9588747568e+02	8.4467297792e-01	8.4899782044e-01
5.9630718513e+02	8.4243154526e-01	8.4649187936e-01
5.9672689457e+02	8.4011608362e-01	8.4385266603e-01
5.9714660401e+02	8.3770185709e-01	8.4107383028e-01
5.9756631345e+02	8.3520114422e-01	8.3814878362e-01
5.9798602289e+02	8.3255344629e-01	8.3507069388e-01
5.9840573233e+02	8.2976871729e-01	8.3183248051e-01
5.9882544177e+02	8.2677304745e-01	8.2839639620e-01
5.9924515121e+02	8.2357060909e-01	8.2477120551e-01
5.9966486066e+02	8.2009857893e-01	8.2095716818e-01
6.0008457010e+02	8.1637412310e-01	8.1694557988e-01
6.0050427954e+02	8.1240099669e-01	8.1272742597e-01
6.0092398898e+02	8.0824011564e-01	8.0829338053e-01
6.0134369842e+02	8.0391681194e-01	8.0361288310e-01
6.0176340786e+02	7.9903727770e-01	7.9865574723e-01
6.0218311730e+02	7.9428660870e-01	7.9344459127e-01
6.0260282674e+02	7.8867131472e-01	7.8796809074e-01
6.0302253619e+02	7.8377068043e-01	7.8221458957e-01
6.0344224563e+02	7.7783548832e-01	7.7617211256e-01
6.0386195507e+02	7.7281457186e-01	7.6980768343e-01
6.0428166451e+02	7.6638066769e-01	7.6306295170e-01
6.0470137395e+02	7.6000285149e-01	7.5598053962e-01
6.0512108339e+02	7.5307184458e-01	7.4854665586e-01
6.0554079283e+02	7.4567276239e-01	7.4074735422e-01
6.0596050227e+02	7.3799306154e-01	7.3256857789e-01
6.0638021171e+02	7.2974717617e-01	7.2395238600e-01
6.0679992116e+02	7.2085863352e-01	7.1485243268e-01
6.0721963060e+02	7.1159106493e-01	7.0531846959e-01
6.0763934004e+02	7.0184838772e-01	6.9533692318e-01
6.0805904948e+02	6.9158637524e-01	6.8489480942e-01
6.0847875892e+02	6.8082559109e-01	6.7397982451e-01
6.0889846836e+02	6.6934925318e-01	6.6247397375e-01
6.0931817780e+02	6.5731197596e-01	6.5043056910e-01
6.0973788724e+02	6.4467185736e-01	6.3787811709e-01
6.1015759669e+02	6.3139569759e-01	6.2481289258e-01
6.1057730613e+02	6.1747092009e-01	6.1123367121e-01
6.1099701557e+02	6.0271996260e-01	5.9709749084e-01
6.1141672501e+02	5.8731573820e-01	5.8235428826e-01
6.1183643445e+02	5.7149010897e-01	5.6712847961e-01
6.1225614389e+02	5.5517607927e-01	5.5144337466e-01
6.1267585333e+02	5.3843563795e-01	5.3532796094e-01
6.1309556277e+02	5.2139866352e-01	5.1881513155e-01
6.1351527222e+02	5.0383889675e-01	5.0187376019e-01
6.1393498166e+02	4.8610889912e-01	4.8469263913e-01
6.1435469110e+02	4.6827754378e-01	4.6734856923e-01
6.1477440054e+02	4.5044136047e-01	4.4992667805e-01
6.1519410998e+02	4.3270564079e-01	4.3252003221e-01
6.1561381942e+02	4.1535165906e-01	4.1533520769e-01
6.1603352886e+02	3.9847645164e-01	3.9852179662e-01
6.1645323830e+02	3.8215252757e-01	3.8221422912e-01
6.1687294774e+02	3.6652565002e-01	3.6655708504e-01
6.1729265719e+02	3.5173222423e-01	3.5169871282e-01
6.1771236663e+02	3.3839249611e-01	3.3818869022e-01
6.1813207607e+02	3.2649615407e-01	3.2598184749e-01
6.1855178551e+02	3.1627130508e-01	3.1519080996e-01
6.1897149495e+02	3.0764004588e-01	3.0594993592e-01
6.1939120439e+02	3.0082830787e-01	2.9842229657e-01
6.1981091383e+02	2.9649341106e-01	2.9335589148e-01
6.2023062327e+02	2.9478970170e-01	2.9023712278e-01
6.2065033272e+02	2.9327085614e-01	2.8909600318e-01
6.2107004216e+02	2.9404604435e-01	2.8994487572e-01
6.2148975160e+02	2.9741030931e-01	2.9300786258e-01
6.2190946104e+02	3.0305063725e-01	2.9845568978e-01
6.2232917048e+02	3.1028693914e-01	3.0568652011e-01
6.2274887992e+02	3.1909459829e-01	3.1458898956e-01
6.2316858936e+02	3.2959270477e-01	3.2504306170e-01
6.2358829880e+02	3.4164404869e-01	3.3722107601e-01
6.2400800825e+02	3.5480645299e-01	3.5064969406e-01
6.2442771769e+02	3.6888444424e-01	3.6501283858e-01
6.2484742713e+02	3.8379970193e-01	3.8015968259e-01
6.2526713657e+02	3.9934229851e-01	3.9596817441e-01
6.2568684601e+02	4.1548562050e-01	4.1229710496e-01
6.2610655545e+02	4.3177831173e-01	4.2882120926e-01
6.2652626489e+02	4.4817316532e-01	4.4543042363e-01
6.2694597433e+02	4.6453374624e-01	4.6202115996e-01
6.2736568377e+02	4.8067700863e-01	4.7840890561e-01
6.2778539322e+02	4.9653539062e-01	4.9448485716e-01
6.2820510266e+02	5.1197844744e-01	5.1021244446e-01
6.2862481210e+02	5.2699929476e-01	5.2554231408e-01
6.2904452154e+02	5.4146760702e-01	5.4034350237e-01
6.2946423098e+02	5.5522626638e-01	5.5450565863e-01
6.2988394042e+02	5.6837737560e-01	5.6813348011e-01
6.3030364986e+02	5.8092516661e-01	5.8121406995e-01
6.3072335930e+02	5.9285199642e-01	5.9370359943e-01
6.3114306875e+02	6.0398995876e-01	6.0540259190e-01
6.3156277819e+02	6.1458259821e-01	6.1653372140e-01
6.3198248763e+02	6.2464481592e-01	6.2710164381e-01
6.3240219707e+02	6.3420855999e-01	6.3711149532e-01
6.3282190651e+02	6.4308094978e-01	6.4633524598e-01
6.3324161595e+02	6.5148115158e-01	6.5501365721e-01
6.3366132539e+02	6.5948599577e-01	6.6317240573e-01
6.3408103483e+02	6.6701769829e-01	6.7082251309e-01
6.3450074428e+02	6.7407429218e-01	6.7778818175e-01
6.3492045372e+02	6.8067330122e-01	6.8424815530e-01
6.3534016316e+02	6.8688166142e-01	6.9025731977e-01
6.3575987260e+02	6.9271993637e-01	6.9583002982e-01
6.3617958204e+02	6.9811385870e-01	7.0083268927e-01
6.3659929148e+02	7.0311337709e-01	7.0541609416e-01
6.3701900092e+02	7.0796859264e-01	7.0964521068e-01
6.3743871036e+02	7.1233117580e-01	7.1354014137e-01
6.3785841980e+02	7.1733170748e-01	7.1701915140e-01
6.3827812925e+02	7.2110974789e-01	7.2022619578e-01
6.3869783869e+02	7.2512584925e-01	7.2321813668e-01
6.3911754813e+02	7.2854769230e-01	7.2602059890e-01
6.3953725757e+02	7.3076528311e-01	7.2861902484e-01
6.3995696701e+02	7.3384457827e-01	7.3112285618e-01
6.4037667645e+02	7.3674482107e-01	7.3356116074e-01
6.4079638589e+02	7.3963934183e-01	7.3595395421e-01
6.4121609533e+02	7.4178510904e-01	7.3832691507e-01
6.4163580478e+02	7.4421799183e-01	7.4070613515e-01
6.4205551422e+02	7.4650746584e-01	7.4309455824e-01
6.4247522366e+02	7.4862456322e-01	7.4549714257e-01
6.4289493310e+02	7.5064873695e-01	7.4791165373e-01
6.4331464254e+02	7.5258398056e-01	7.5032379051e-01
6.4373435198e+02	7.5450718403e-01	7.5272715250e-01
6.4415406142e+02	7.5628179312e-01	7.5510594313e-01
6.4457377086e+02	7.5788891315e-01	7.5743707445e-01
6.4499348031e+02	7.5955986977e-01	7.5972103609e-01
6.4541318975e+02	7.6100814342e-01	7.6195222570e-01
6.4583289919e+02	7.6251477003e-01	7.6409284772e-01
6.4625260863e+02	7.6384663582e-01	7.6615053345e-01
6.4667231807e+02	7.6516872644e-01	7.6813353702e-01
6.4709202751e+02	7.6644337177e-01	7.7003597503e-01
6.4751173695e+02	7.6773053408e-01	7.7181406988e-01
6.4793144639e+02	7.6891034842e-01	7.7351230773e-01
6.4835115583e+02	7.7001702785e-01	7.7513140869e-01
6.4877086528e+02	7.7112531662e-01	7.7664981768e-01
6.4919057472e+02	7.7221417427e-01	7.7806742439e-01
6.4961028416e+02	7.7320480347e-01	7.7941229269e-01
6.5002999360e+02	7.7422589064e-01	7.8068597817e-01
6.5044970304e+02	7.7519798279e-01	7.8185354015e-01
6.5086941248e+02	7.7611559629e-01	7.8295359945e-01
6.5128912192e+02	7.7710008621e-01	7.8399262146e-01
6.5170883136e+02	7.7794665098e-01	7.8495935645e-01
6.5212854081e+02	7.7880495787e-01	7.8584918491e-01
6.5254825025e+02	7.7966803312e-01	7.8668826096e-01
6.5296795969e+02	7.8042012453e-01	7.8747812266e-01
6.5338766913e+02	7.8124737740e-01	7.8819550892e-01
6.5380737857e+02	7.8203558922e-01	7.8886748768e-01
6.5422708801e+02	7.8282845020e-01	7.8949929665e-01
6.5464679745e+02	7.8355997801e-01	7.9008207289e-01
6.5506650689e+02	7.8420710564e-01	7.9061611210e-01
6.5548621634e+02	7.8479933739e-01	7.9111771539e-01
6.5590592578e+02	7.8545278311e-01	7.9158781751e-01
6.5632563522e+02	7.8604644537e-01	7.9200895183e-01
6.5674534466e+02	7.8658837080e-01	7.9240410755e-01
6.5716505410e+02	7.8712654114e-01	7.9277405090e-01
6.5758476354e+02	7.8769201040e-01	7.9310984569e-01
6.5800447298e+02	7.8825122118e-01	7.9341852487e-01
6.5842418242e+02	7.8877639771e-01	7.9370711119e-01
6.5884389186e+02	7.8940463066e-01	7.9397260664e-01
6.5926360131e+02	7.8987824917e-01	7.9421145429e-01
6.5968331075e+02	7.9022914171e-01	7.9443439907e-01
6.6010302019e+02	7.9057991505e-01	7.9464190042e-01
6.6052272963e+02	7.9096084833e-01	7.9482508969e-01
6.6094243907e+02	7.9127973318e-01	7.9499541569e-01
6.6136214851e+02	7.9163032770e-01	7.9515358595e-01
6.6178185795e+02	7.9202198982e-01	7.9529455136e-01
6.6220156739e+02	7.9234170914e-01	7.9542301141e-01
6.6262127684e+02	7.9264980555e-01	7.9554198696e-01
6.6304098628e+02	7.9285055399e-01	7.9564897243e-01
6.6346069572e+02	7.9312521219e-01	7.9574441374e-01
6.6388040516e+02	7.9334509373e-01	7.9583253152e-01
6.6430011460e+02	7.9352474213e-01	7.9591243312e-01
6.6471982404e+02	7.9371070862e-01	7.9598210473e-01
6.6513953348e+02	7.9392647743e-01	7.9604619145e-01
6.6555924292e+02	7.9409724474e-01	7.9610475039e-01
6.6597895237e+02	7.9426902533e-01	7.9615455994e-01
6.6639866181e+02	7.9448324442e-01	7.9620017353e-01
6.6681837125e+02	7.9463148117e-01	7.9624168720e-01
6.6723808069e+02	7.9480475187e-01	7.9627686769e-01
6.6765779013e+02	7.9496210814e-01	7.9630849840e-01
6.6807749957e+02	7.9507279396e-01	7.9633709392e-01
6.6849720901e+02	7.9521530867e-01	7.9636124741e-01
6.6891691845e+02	7.9530400038e-01	7.9638248571e-01
6.6933662789e+02	7.9539710283e-01	7.9640152195e-01
6.6975633734e+02	7.9555296898e-01	7.9641748462e-01
6.7017604678e+02	7.9567408562e-01	7.9643116172e-01
6.7059575622e+02	7.9575067759e-01	7.9644327751e-01
6.7101546566e+02	7.9585182667e-01	7.9645329719e-01
6.7143517510e+02	7.9590135813e-01	7.9646160323e-01
6.7185488454e+02	7.9595494270e-01	7.9646882908e-01
6.7227459398e+02	7.9597526789e-01	7.9647464529e-01
6.7269430342e+02	7.9600501060e-01	7.9647922924e-01
6.7311401287e+02	7.9604506493e-01	7.9648308199e-01
6.7353372231e+02	7.9605650902e-01	7.9648599507e-01
6.7395343175e+02	7.9611802101e-01	7.9648804967e-01
6.7437314119e+02	7.9617297649e-01	7.9648961309e-01
6.7479285063e+02	7.9625368118e-01	7.9649054430e-01
6.7521256007e+02	7.9630213976e-01	7.9649087859e-01
6.7563226951e+02	7.9640477896e-01	7.9649087237e-01
6.7605197895e+02	7.9660874605e-01	7.9649041645e-01
6.7647168840e+02	7.9661965370e-01	7.9648951811e-01
6.7689139784e+02	7.9659444094e-01	7.9648835727e-01
6.7731110728e+02	7.9664105177e-01	7.9648682870e-01
6.7773081672e+02	7.9666531086e-01	7.9648491786e-01
6.7815052616e+02	7.9671913385e-01	7.9648276401e-01
6.7857023560e+02	7.9676008224e-01	7.9648023804e-01
6.7898994504e+02	7.9681491852e-01	7.9647731387e-01
6.7940965448e+02	7.9685378075e-01	7.9647411980e-01
6.7982936392e+02	7.9688119888e-01	7.9647046891e-01
6.8024907337e+02	7.9691761732e-01	7.9646635021e-01
6.8066878281e+02	7.9696083069e-01	7.9646189867e-01
6.8108849225e+02	7.9697775841e-01	7.9645682529e-01
6.8150820169e+02	7.9698073864e-01	7.9645118587e-01
6.8192791113e+02	7.9698836803e-01	7.9644512342e-01
6.8234762057e+02	7.9702293873e-01	7.9643818940e-01
6.8276733001e+02	7.9702222347e-01	7.9643058899e-01
6.8318703945e+02	7.9703444242e-01	7.9642245563e-01
6.8360674890e+02	7.9703891277e-01	7.9641310884e-01
6.8402645834e+02	7.9705345631e-01	7.9640302019e-01
6.8444616778e+02	7.9703176022e-01	7.9639223104e-01
6.8486587722e+02	7.9703193903e-01	7.9637987375e-01
6.8528558666e+02	7.9703813791e-01	7.9636670625e-01
6.8570529610e+02	7.9701679945e-01	7.9635251474e-01
6.8612500554e+02	7.9698693752e-01	7.9633658509e-01
6.8654471498e+02	7.9695051908e-01	7.9631970545e-01
6.8696442443e+02	7.9691576958e-01	7.9630137558e-01
6.8738413387e+02	7.9685664177e-01	7.9628121509e-01
6.8780384331e+02	7.9679572582e-01	7.9625996536e-01
6.8822355275e+02	7.9674196243e-01	7.9623672266e-01
6.8864326219e+02	7.9667484760e-01	7.9621166075e-01
6.8906297163e+02	7.9661190510e-01	7.9618537388e-01
6.8948268107e+02	7.9654943943e-01	7.9615642289e-01
6.8990239051e+02	7.9646974802e-01	7.9612579089e-01
6.9032209995e+02	7.9637372494e-01	7.9609368528e-01
6.9074180940e+02	7.9627114534e-01	7.9605834431e-01
6.9116151884e+02	7.9616630077e-01	7.9602148757e-01
6.9158122828e+02	7.9604625702e-01	7.9598247540e-01
6.9200093772e+02	7.9591757059e-01	7.9594039403e-01
6.9242064716e+02	7.9580229521e-01	7.9589668207e-01
6.9284035660e+02	7.9572081566e-01	7.9584998162e-01
6.9326006604e+02	7.9561632872e-01	7.9580055111e-01
6.9367977548e+02	7.9551732540e-01	7.9574938616e-01
6.9409948493e+02	7.9538261890e-01	7.9569424400e-01
6.9451919437e+02	7.9526227713e-01	7.9563689480e-01
6.9493890381e+02	7.9514110088e-01	7.9557726115e-01
6.9535861325e+02	7.9501563311e-01	7.9551342077e-01
6.9577832269e+02	7.9487794638e-01	7.9544762841e-01
6.9619803213e+02	7.9473775625e-01	7.9537849983e-01
6.9661774157e+02	7.9460316896e-01	7.9530580957e-01
6.9703745101e+02	7.9447174072e-01	7.9523109923e-01
6.9745716046e+02	7.9432713985e-01	7.9515183871e-01
6.9787686990e+02	7.9417985678e-01	7.9506986484e-01
6.9829657934e+02	7.9404544830e-01	7.9498531843e-01
6.9871628878e+02	7.9392498732e-01	7.9489584679e-01
6.9913599822e+02	7.9376202822e-01	7.9480421159e-01
6.9955570766e+02	7.9363512993e-01	7.9470869536e-01
6.9997541710e+02	7.9344648123e-01	7.9460927273e-01
7.0039512654e+02	7.9327547550e-01	7.9450765591e-01
7.0081483598e+02	7.9309427738e-01	7.9440069923e-01
7.0123454543e+02	7.9290145636e-01	7.9429105313e-01
7.0165425487e+02	7.9272139072e-01	7.9417822347e-01
7.0207396431e+02	7.9251205921e-01	7.9406040109e-01
7.0249367375e+02	7.9231995344e-01	7.9394031800e-01
7.0291338319e+02	7.9212272167e-01	7.9381548662e-01
7.0333309263e+02	7.9191958904e-01	7.9368706905e-01
7.0375280207e+02	7.9170048237e-01	7.9355612947e-01
7.0417251151e+02	7.9152810574e-01	7.9341928807e-01
7.0459222096e+02	7.9133898020e-01	7.9328016920e-01
7.0501193040e+02	7.9114907980e-01	7.9313685104e-01
7.0543163984e+02	7.9095321894e-01	7.9298923476e-01
7.0585134928e+02	7.9076319933e-01	7.9283936432e-01
7.0627105872e+02	7.9055577517e-01	7.9268352255e-01
7.0669076816e+02	7.9036885500e-01	7.9252512956e-01
7.0711047760e+02	7.9017204046e-01	7.9236299851e-01
7.0753018704e+02	7.8997600079e-01	7.9219608616e-01
7.0794989649e+02	7.8976720572e-01	7.9202696636e-01
7.0836960593e+02	7.8954088688e-01	7.9185225568e-01
7.0878931537e+02	7.8931879997e-01	7.9167467199e-01
7.0920902481e+02	7.8909242153e-01	7.9149369239e-01
7.0962873425e+02	7.8887188435e-01	7.9130770323e-01
7.1004844369e+02	7.8864115477e-01	7.9111959047e-01
7.1046815313e+02	7.8844910860e-01	7.9092616777e-01
7.1088786257e+02	7.8824549913e-01	7.9072978053e-01
7.1130757201e+02	7.8803455830e-01	7.9053020447e-01
7.1172728146e+02	7.8780281544e-01	7.9032565296e-01
7.1214699090e+02	7.8753185272e-01	7.9011909228e-01
7.1256670034e+02	7.8729844093e-01	7.8990739668e-01
7.1298640978e+02	7.8705936670e-01	7.8969287158e-01
7.1340611922e+02	7.8682404757e-01	7.8947522955e-01
7.1382582866e+02	7.8659230471e-01	7.8925289754e-01
7.1424553810e+02	7.8634810448e-01	7.8902869431e-01
7.1466524754e+02	7.8612500429e-01	7.8879943374e-01
7.1508495699e+02	7.8588467836e-01	7.8856768434e-01
7.1550466643e+02	7.8565955162e-01	7.8833276995e-01
7.1592437587e+02	7.8540390730e-01	7.8809367390e-01
7.1634408531e+02	7.8516817093e-01	7.8785286097e-01
7.1676379475e+02	7.8492122889e-01	7.8760699332e-01
7.1718350419e+02	7.8467816114e-01	7.8735914656e-01
7.1760321363e+02	7.8442680836e-01	7.8710799595e-01
7.1802292307e+02	7.8416615725e-01	7.8685335094e-01
7.1844263252e+02	7.8390806913e-01	7.8659705690e-01
7.1886234196e+02	7.8363955021e-01	7.8633586230e-01
7.1928205140e+02	7.8338581324e-01	7.8607322153e-01
7.1970176084e+02	7.8311717510e-01	7.8580708836e-01
7.2012147028e+02	7.8285765648e-01	7.8553827022e-01
7.2054117972e+02	7.8259080648e-01	7.8526745497e-01
7.2096088916e+02	7.8233039379e-01	7.8499273533e-01
7.2138059860e+02	7.8207147121e-01	7.8471674236e-01
7.2180030804e+02	7.8180104494e-01	7.8443706906e-01
7.2222001749e+02	7.8153783083e-01	7.8415557600e-01
7.2263972693e+02	7.8126150370e-01	7.8387173798e-01
7.2305943637e+02	7.8099381924e-01	7.8358504137e-01
7.2347914581e+02	7.8071010113e-01	7.8329722163e-01
7.2389885525e+02	7.8044295311e-01	7.8300562494e-01
7.2431856469e+02	7.8016245365e-01	7.8271303997e-01
7.2473827413e+02	7.7989524603e-01	7.8241782371e-01
7.2515798357e+02	7.7961444855e-01	7.8212076699e-01
7.2557769302e+02	7.7932214737e-01	7.8182214379e-01
7.2599740246e+02	7.7904003859e-01	7.8152093035e-01
7.2641711190e+02	7.7876836061e-01	7.8121888527e-01
7.2683682134e+02	7.7848416567e-01	7.8091404720e-01
7.2725653078e+02	7.7819353342e-01	7.8060828071e-01
7.2767624022e+02	7.7791762352e-01	7.8030063994e-01
7.2809594966e+02	7.7762502432e-01	7.7999147239e-01
7.2851565910e+02	7.7734166384e-01	7.7968123484e-01
7.2893536855e+02	7.7705514431e-01	7.7936898752e-01
7.2935507799e+02	7.7677893639e-01	7.7905616261e-01
7.2977478743e+02	7.7648967505e-01	7.7874135485e-01
7.3019449687e+02	7.7620953321e-01	7.7842588279e-01
7.3061420631e+02	7.7592015266e-01	7.7810910332e-01
7.3103391575e+02	7.7561950684e-01	7.7779130254e-01
7.3145362519e+02	7.7533584833e-01	7.7747276068e-01
7.3187333463e+02	7.7503955364e-01	7.7715294741e-01
7.3229304407e+02	7.7475470304e-01	7.7683277966e-01
7.3271275352e+02	7.7446794510e-01	7.7651133967e-01
7.3313246296e+02	7.7417677641e-01	7.7618957450e-01
7.3355217240e+02	7.7388411760e-01	7.7586699702e-01
7.3397188184e+02	7.7361130714e-01	7.7554394051e-01
7.3439159128e+02	7.7329999208e-01	7.7522043138e-01
7.3481130072e+02	7.7302855253e-01	7.7489638457e-01
7.3523101016e+02	7.7271622419e-01	7.7457214774e-01
7.3565071960e+02	7.7243709564e-01	7.7424740588e-01
7.3607042905e+02	7.7215629816e-01	7.7392258489e-01
7.3649013849e+02	7.7186137438e-01	7.7359749477e-01
7.3690984793e+02	7.7156323195e-01	7.7327235323e-01
7.3732955737e+02	7.7128666639e-01	7.7294713170e-01
7.3774926681e+02	7.7098935843e-01	7.7262194680e-01
7.3816897625e+02	7.7068358660e-01	7.7229678616e-01
7.3858868569e+02	7.7041053772e-01	7.7197182697e-01
7.3900839513e+02	7.7010828257e-01	7.7164692037e-01
7.3942810458e+02	7.6980978251e-01	7.7132244256e-01
7.3984781402e+02	7.6953959465e-01	7.7099809358e-01
7.4026752346e+02	7.6925832033e-01	7.7067422891e-01
7.4068723290e+02	7.6895844936e-01	7.7035068380e-01
7.4110694234e+02	7.6868438721e-01	7.7002760695e-01
7.4152665178e+02	7.6839643717e-01	7.6970510198e-01
7.4194636122e+02	7.6810270548e-01	7.6938298237e-01
7.4236607066e+02	7.6781153679e-01	7.6906174338e-01
7.4278578010e+02	7.6753926277e-01	7.6874074482e-01
7.4320548955e+02	7.6725214720e-01	7.6842098676e-01
7.4362519899e+02	7.6696741581e-01	7.6810148260e-01
7.4404490843e+02	7.6669067144e-01	7.6778319368e-01
7.4446461787e+02	7.6639264822e-01	7.6746542083e-01
7.4488432731e+02	7.6610797644e-01	7.6714870778e-01
7.4530403675e+02	7.6583111286e-01	7.6683285295e-01
7.4572374619e+02	7.6556289196e-01	7.6651785417e-01
7.4614345563e+02	7.6528364420e-01	7.6620409201e-01
7.4656316508e+02	7.6499390602e-01	7.6589093885e-01
7.4698287452e+02	7.6471978426e-01	7.6557943160e-01
7.4740258396e+02	7.6443159580e-01	7.6526824812e-01
7.4782229340e+02	7.6417773962e-01	7.6495914543e-01
7.4824200284e+02	7.6388609409e-01	7.6465038928e-01
7.4866171228e+02	7.6363664865e-01	7.6434348676e-01
7.4908142172e+02	7.6336008310e-01	7.6403729504e-01
7.4950113116e+02	7.6308023930e-01	7.6373268801e-01
7.4992084061e+02	7.6282262802e-01	7.6342917946e-01
7.5034055005e+02	7.6254612207e-01	7.6312696037e-01
7.5076025949e+02	7.6228797436e-01	7.6282624064e-01
7.5117996893e+02	7.6202350855e-01	7.6252649350e-01
7.5159967837e+02	7.6176279783e-01	7.6222865494e-01
7.5201938781e+02	7.6148056984e-01	7.6193145517e-01
7.5243909725e+02	7.6123118401e-01	7.6163657680e-01
7.5285880669e+02	7.6095736027e-01	7.6134205250e-01
7.5327851613e+02	7.6072305441e-01	7.6105013851e-01
7.5369822558e+02	7.6046133041e-01	7.6075864360e-01
7.5411793502e+02	7.6019483805e-01	7.6046945000e-01
7.5453764446e+02	7.5995016098e-01	7.6018103252e-01
7.5495735390e+02	7.5970262289e-01	7.5989459877e-01
7.5537706334e+02	7.5942796469e-01	7.5960929348e-01
7.5579677278e+02	7.5919669867e-01	7.5932564972e-01
7.5621648222e+02	7.5894874334e-01	7.5904347819e-01
7.5663619166e+02	7.5870066881e-01	7.5876264515e-01
7.5705590111e+02	7.5844472647e-01	7.5848361583e-01
7.5747561055e+02	7.5820142031e-01	7.5820560474e-01
7.5789531999e+02	7.5795143843e-01	7.5792971311e-01
7.5831502943e+02	7.5769913197e-01	7.5765452562e-01
7.5873473887e+02	7.5745785236e-01	7.5738175425e-01
7.5915444831e+02	7.5720787048e-01	7.5710938240e-01
7.5957415775e+02	7.5698590279e-01	7.5683970116e-01
7.5999386719e+02	7.5673228502e-01	7.5657029672e-01
7.6041357664e+02	7.5651377439e-01	7.5630349357e-01
7.6083328608e+02	7.5625997782e-01	7.5603711869e-01
7.6125299552e+02	7.5602620840e-01	7.5577304921e-01
7.6167270496e+02	7.5581049919e-01	7.5550964658e-01
7.6209241440e+02	7.5557649136e-01	7.5524826404e-01
7.6251212384e+02	7.5532728434e-01	7.5498776452e-01
7.6293183328e+02	7.5510799885e-01	7.5472901254e-01
7.6335154272e+02	7.5486516953e-01	7.5447133544e-01
7.6377125216e+02	7.5463712215e-01	7.5421514800e-01
7.6419096161e+02	7.5442141294e-01	7.5396020139e-01
7.6461067105e+02	7.5419121981e-01	7.5370650288e-01
7.6503038049e+02	7.5394636393e-01	7.5345418389e-01
7.6545008993e+02	7.5372952223e-01	7.5320288920e-01
7.6586979937e+02	7.5350612402e-01	7.5295308439e-01
7.6628950881e+02	7.5329762697e-01	7.5270409900e-01
7.6670921825e+02	7.5304538012e-01	7.5245668466e-01
7.6712892769e+02	7.5284504890e-01	7.5220990473e-01
7.6754863714e+02	7.5261163712e-01	7.5196474734e-01
7.6796834658e+02	7.5237566233e-01	7.5172005985e-01
7.6838805602e+02	7.5215095282e-01	7.5147701644e-01
7.6880776546e+02	7.5191450119e-01	7.5123429932e-01
7.6922747490e+02	7.5169086456e-01	7.5099321789e-01
