wavelength_nm	final_network_transmittance	nearest_simulation_transmittance
7.6796834658e+02	9.3089306355e-01	9.2513040010e-01
7.6838805602e+02	9.3067777157e-01	9.2493882888e-01
7.6880776546e+02	9.3046921492e-01	9.2474726478e-01
7.6922747490e+02	9.3025511503e-01	9.2455570483e-01
7.6964718434e+02	9.3004202843e-01	9.2436414540e-01
7.7006689378e+02	9.2982995510e-01	9.2417255126e-01
7.7048660322e+02	9.2962211370e-01	9.2398095491e-01
7.7090631267e+02	9.2941343784e-01	9.2378927791e-01
7.7132602211e+02	9.2920768261e-01	9.2359759606e-01
7.7174573155e+02	9.2900347710e-01	9.2340578815e-01
7.7216544099e+02	9.2879337072e-01	9.2321396808e-01
7.7258515043e+02	9.2859041691e-01	9.2302197907e-01
7.7300485987e+02	9.2838740349e-01	9.2282996623e-01
7.7342456931e+02	9.2819166183e-01	9.2263774164e-01
7.7384427875e+02	9.2798882723e-01	9.2244547866e-01
7.7426398819e+02	9.2779558897e-01	9.2225296085e-01
7.7468369764e+02	9.2759174109e-01	9.2206038763e-01
7.7510340708e+02	9.2739731073e-01	9.2186751584e-01
7.7552311652e+02	9.2720919847e-01	9.2167456974e-01
7.7594282596e+02	9.2701053619e-01	9.2148128013e-01
7.7636253540e+02	9.2681807280e-01	9.2128789603e-01
7.7678224484e+02	9.2661267519e-01	9.2109412175e-01
7.7720195428e+02	9.2641764879e-01	9.2090023223e-01
7.7762166372e+02	9.2621779442e-01	9.2070590345e-01
7.7804137317e+02	9.2603528500e-01	9.2051143894e-01
7.7846108261e+02	9.2585730553e-01	9.2031648293e-01
7.7888079205e+02	9.2568176985e-01	9.2012137185e-01
7.7930050149e+02	9.2549997568e-01	9.1992571309e-01
7.7972021093e+02	9.2532819510e-01	9.1972988199e-01
7.8013992037e+02	9.2514765263e-01	9.1953344220e-01
7.8055962981e+02	9.2496597767e-01	9.1933681594e-01
7.8097933925e+02	9.2478853464e-01	9.1913951417e-01
7.8139904870e+02	9.2461830378e-01	9.1894201607e-01
7.8181875814e+02	9.2443794012e-01	9.1874376885e-01
7.8223846758e+02	9.2426204681e-01	9.1854532087e-01
7.8265817702e+02	9.2409425974e-01	9.1834604226e-01
7.8307788646e+02	9.2392408848e-01	9.1814656515e-01
7.8349759590e+02	9.2375582457e-01	9.1794616687e-01
7.8391730534e+02	9.2358177900e-01	9.1774558035e-01
7.8433701478e+02	9.2341607809e-01	9.1754397190e-01
7.8475672422e+02	9.2324656248e-01	9.1734219484e-01
7.8517643367e+02	9.2308449745e-01	9.1713928360e-01
7.8559614311e+02	9.2292588949e-01	9.1693623419e-01
7.8601585255e+02	9.2275899649e-01	9.1673192560e-01
7.8643556199e+02	9.2260438204e-01	9.1652752150e-01
7.8685527143e+02	9.2244726419e-01	9.1632171915e-01
7.8727498087e+02	9.2228925228e-01	9.1611587770e-01
7.8769469031e+02	9.2212975025e-01	9.1590848349e-01
7.8811439975e+02	9.2198008299e-01	9.1570108929e-01
7.8853410920e+02	9.2182201147e-01	9.1549203615e-01
7.8895381864e+02	9.2167311907e-01	9.1528295046e-01
7.8937352808e+02	9.2152684927e-01	9.1507219331e-01
7.8979323752e+02	9.2137497663e-01	9.1486131511e-01
7.9021294696e+02	9.2122364044e-01	9.1464877006e-01
7.9063265640e+02	9.2107915878e-01	9.1443599712e-01
7.9105236584e+02	9.2093580961e-01	9.1422158082e-01
7.9147207528e+02	9.2078596354e-01	9.1400680984e-01
7.9189178473e+02	9.2064034939e-01	9.1379043960e-01
7.9231149417e+02	9.2049860954e-01	9.1357356641e-01
7.9273120361e+02	9.2035895586e-01	9.1335516042e-01
7.9315091305e+02	9.2021709681e-01	9.1313608014e-01
7.9357062249e+02	9.2007941008e-01	9.1291555755e-01
7.9399033193e+02	9.1993910074e-01	9.1269416478e-01
7.9441004137e+02	9.1980057955e-01	9.1247144593e-01
7.9482975081e+02	9.1966527700e-01	9.1224763492e-01
7.9524946025e+02	9.1952914000e-01	9.1202264145e-01
7.9566916970e+02	9.1939502954e-01	9.1179630631e-01
7.9608887914e+02	9.1926544905e-01	9.1156896130e-01
7.9650858858e+02	9.1913855076e-01	9.1133999620e-01
7.9692829802e+02	9.1901689768e-01	9.1111022433e-01
7.9734800746e+02	9.1890716553e-01	9.1087852366e-01
7.9776771690e+02	9.1880190372e-01	9.1064625132e-01
7.9818742634e+02	9.1870808601e-01	9.1041170991e-01
7.9860713578e+02	9.1861677170e-01	9.1017686532e-01
7.9902684523e+02	9.1853910685e-01	9.0993937864e-01
7.9944655467e+02	9.1846787930e-01	9.0970189197e-01
